Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000092587	15	10	14	4	1	8	7
ENSMUSG00000092419	0	4	2	0	0	4	0
ENSMUSG00000091239	124	157	133	58	96	153	210
ENSMUSG00000057540	9	10	9	7	5	14	14
ENSMUSG00000092197	3	0	1	0	1	2	1
ENSMUSG00002074870	0	0	0	0	0	0	0
ENSMUSG00000054054	37	15	22	11	6	27	9
ENSMUSG00000054498	47	36	49	18	18	62	33
ENSMUSG00000055610	21	27	15	8	21	21	45
ENSMUSG00000092388	5	14	9	0	6	3	13
ENSMUSG00000055571	19	7	14	5	12	16	40
ENSMUSG00000062426	12	23	30	11	0	18	25
ENSMUSG00000039608	16	22	26	3	12	25	16
ENSMUSG00000110039	0	3	0	0	2	4	0
ENSMUSG00000061549	14	18	15	0	8	1	11
ENSMUSG00000092401	12	13	13	10	10	29	10
ENSMUSG00000020168	21	25	24	16	19	34	38
ENSMUSG00000062878	25	15	11	14	6	28	24
ENSMUSG00000057067	13	13	12	7	18	17	24
ENSMUSG00000092293	0	0	3	0	1	3	2
ENSMUSG00000092372	7	5	11	4	1	6	10
ENSMUSG00000059319	44	31	52	17	20	53	64
ENSMUSG00000062042	4	7	11	3	5	9	5
ENSMUSG00000063394	11	23	37	16	21	22	38
ENSMUSG00000060688	21	19	28	9	13	23	29
ENSMUSG00000143604	4	2	2	4	1	3	7
ENSMUSG00000001773	20	29	21	13	18	16	47
ENSMUSG00000142383	1	5	0	6	3	1	5
ENSMUSG00000090949	31	41	20	17	7	64	43
ENSMUSG00000092195	0	0	0	0	0	0	0
ENSMUSG00000121335	1	1	1	4	0	4	2
ENSMUSG00000092376	2	1	3	0	0	0	3
ENSMUSG00000130985	6	0	6	0	3	6	7
ENSMUSG00000091962	36	40	59	17	20	66	66
ENSMUSG00000090362	57	51	36	8	28	45	76
ENSMUSG00000109334	25	9	38	5	20	38	43
ENSMUSG00000108816	5	18	12	1	3	10	8
ENSMUSG00000030562	65	89	102	62	100	71	87
ENSMUSG00000004651	43	23	43	14	29	57	48
ENSMUSG00000049583	49	65	57	20	30	86	65
ENSMUSG00000108983	4	9	9	1	0	8	13
ENSMUSG00000131041	1	0	1	0	2	3	1
ENSMUSG00000108893	6	8	3	3	15	11	8
ENSMUSG00000109461	24	31	35	27	21	52	75
ENSMUSG00000108890	12	14	18	19	6	36	42
ENSMUSG00000087947	0	1	0	0	0	0	1
ENSMUSG00000108993	33	31	41	17	17	56	64
ENSMUSG00000030560	1228	1316	1476	8393	1950	300	931
ENSMUSG00000109244	25	17	19	32	20	31	25
ENSMUSG00000125641	4	0	1	2	6	0	8
ENSMUSG00000077693	0	2	0	0	0	0	3
ENSMUSG00000132142	5	3	6	1	1	1	6
ENSMUSG00000030559	81	149	91	256	128	53	88
ENSMUSG00000080748	1	11	5	0	2	2	11
ENSMUSG00000069972	10	7	5	15	5	3	5
ENSMUSG00000098174	7	6	5	0	1	14	7
ENSMUSG00000142861	3	7	4	1	1	4	4
ENSMUSG00000109278	3	9	9	0	5	9	13
ENSMUSG00000109135	3	10	5	1	5	1	9
ENSMUSG00000039428	138	250	251	475	329	80	299
ENSMUSG00000109576	15	10	7	17	10	19	17
ENSMUSG00002075321	0	0	0	0	0	0	0
ENSMUSG00000131806	0	3	0	2	1	0	2
ENSMUSG00002075979	0	0	0	0	0	0	0
ENSMUSG00000109327	7	8	6	2	13	11	11
ENSMUSG00000109199	10	31	14	8	12	19	31
ENSMUSG00000109311	19	6	33	2	19	29	46
ENSMUSG00000049791	88	317	91	191	336	44	192
ENSMUSG00000131843	0	0	2	1	4	5	5
ENSMUSG00000039405	48	261	122	134	126	34	140
ENSMUSG00000030623	1	1	3	0	0	0	0
ENSMUSG00000108875	8	3	9	2	0	3	9
ENSMUSG00000098019	0	0	0	0	0	0	0
ENSMUSG00000122037	3	2	6	2	0	8	3
ENSMUSG00000092071	8	0	5	10	2	1	4
ENSMUSG00000030621	83	187	121	114	95	89	222
ENSMUSG00000135903	7	3	3	0	1	1	7
ENSMUSG00000089938	0	0	0	0	0	0	1
ENSMUSG00000109150	6	3	16	0	7	6	10
ENSMUSG00000039391	11	16	20	0	8	18	48
ENSMUSG00000062797	81	190	164	231	225	79	175
ENSMUSG00000030619	89	257	356	551	508	96	282
ENSMUSG00000109038	7	11	7	4	0	4	5
ENSMUSG00000097585	74	91	176	123	147	96	130
ENSMUSG00000109245	22	6	44	61	46	21	32
ENSMUSG00000120977	27	67	139	109	134	66	71
ENSMUSG00000108897	1	14	13	15	14	3	8
ENSMUSG00000062235	1	0	0	0	3	0	2
ENSMUSG00000097162	21	25	23	22	23	6	19
ENSMUSG00000039361	495	1077	1100	1759	1621	454	904
ENSMUSG00000109429	71	178	192	290	346	110	198
ENSMUSG00000109498	53	60	91	77	99	31	68
ENSMUSG00000109005	25	74	92	139	117	48	63
ENSMUSG00000109279	48	90	123	164	150	97	78
ENSMUSG00000030617	16	16	49	10	12	15	36
ENSMUSG00000137204	2	0	1	0	0	5	7
ENSMUSG00002076555	0	0	0	0	0	0	0
ENSMUSG00000030616	98	159	256	134	295	122	173
ENSMUSG00000044362	3	14	10	4	6	5	15
ENSMUSG00000051451	134	333	157	390	393	74	246
ENSMUSG00000030615	67	146	132	187	175	84	122
ENSMUSG00000142850	0	2	5	0	1	0	0
ENSMUSG00000109216	13	4	13	12	7	22	12
ENSMUSG00000030614	65	238	170	235	161	48	186
ENSMUSG00000052572	180	136	217	312	199	165	185
ENSMUSG00000109074	0	0	4	1	0	2	4
ENSMUSG00000109242	4	1	5	6	2	15	16
ENSMUSG00000109431	6	3	2	4	4	1	8
ENSMUSG00000109125	107	134	135	43	48	139	164
ENSMUSG00000109562	25	36	34	31	15	12	58
ENSMUSG00000108956	17	36	27	28	9	31	58
ENSMUSG00002075258	1	0	1	0	0	0	2
ENSMUSG00002075035	0	5	1	3	0	6	2
ENSMUSG00000109239	16	1	21	6	5	13	18
ENSMUSG00000108819	15	21	30	11	11	29	30
ENSMUSG00000137857	14	0	6	2	0	23	22
ENSMUSG00000109387	22	5	25	1	6	33	34
ENSMUSG00000139529	12	5	4	0	5	14	12
ENSMUSG00000089271	0	1	2	0	0	4	0
ENSMUSG00000109353	5	15	18	11	6	19	26
ENSMUSG00000108920	34	22	46	17	23	31	46
ENSMUSG00002074863	1	0	0	0	4	0	0
ENSMUSG00000109320	27	21	10	9	2	20	16
ENSMUSG00000109370	21	24	24	33	17	32	44
ENSMUSG00000109217	38	45	58	111	62	48	52
ENSMUSG00000109505	11	19	24	40	19	32	31
ENSMUSG00000109044	32	34	44	26	29	63	58
ENSMUSG00000109256	13	5	15	13	7	17	15
ENSMUSG00000064403	0	0	5	0	0	0	0
ENSMUSG00000109037	1	2	7	0	1	2	16
ENSMUSG00000109481	44	55	32	36	25	22	39
ENSMUSG00000108953	5	14	9	5	6	20	18
ENSMUSG00000125167	6	6	6	6	2	12	8
ENSMUSG00000109191	26	15	33	22	15	28	41
ENSMUSG00000108826	3	0	1	2	4	1	2
ENSMUSG00000109382	3	10	10	9	2	4	17
ENSMUSG00000125274	14	2	7	2	1	6	10
ENSMUSG00000125235	2	0	5	0	5	2	6
ENSMUSG00000109574	32	35	52	25	25	54	69
ENSMUSG00000109031	18	17	14	16	11	11	24
ENSMUSG00000030613	35	84	69	93	99	24	60
ENSMUSG00000041343	29	45	33	26	46	40	52
ENSMUSG00000098066	36	65	85	102	85	49	55
ENSMUSG00000103887	0	0	0	0	0	0	0
ENSMUSG00000102555	59	96	124	123	165	62	94
ENSMUSG00000041328	176	428	396	621	609	206	339
ENSMUSG00000140084	5	6	5	2	1	4	5
ENSMUSG00000139307	0	0	0	0	0	0	0
ENSMUSG00000109395	4	2	12	0	3	9	13
ENSMUSG00000098041	35	30	48	21	40	37	37
ENSMUSG00000074024	218	449	548	668	704	279	461
ENSMUSG00000030643	80	131	137	139	148	95	125
ENSMUSG00000109257	6	11	7	13	9	11	10
ENSMUSG00000030641	60	107	164	258	278	65	107
ENSMUSG00000061119	214	569	451	1082	772	158	410
ENSMUSG00000129953	9	16	20	3	29	10	12
ENSMUSG00000129876	3	10	3	3	1	2	6
ENSMUSG00000109268	11	14	17	20	23	5	12
ENSMUSG00000097644	26	23	34	22	13	29	51
ENSMUSG00000108994	0	6	13	1	3	6	10
ENSMUSG00000054061	6	2	3	8	0	13	15
ENSMUSG00000051515	0	20	6	8	2	4	3
ENSMUSG00000129915	1	0	0	0	0	0	4
ENSMUSG00000129835	2	4	1	0	0	0	2
ENSMUSG00000088877	0	0	0	0	0	2	0
ENSMUSG00000109196	10	38	18	3	4	23	29
ENSMUSG00000121797	9	27	11	22	20	1	10
ENSMUSG00000087412	0	0	0	0	0	0	0
ENSMUSG00000109175	3	12	18	8	1	12	19
ENSMUSG00000109315	13	15	17	15	14	13	44
ENSMUSG00000109195	3	2	11	5	3	9	10
ENSMUSG00000109077	3	0	3	0	0	2	3
ENSMUSG00000109226	20	21	32	1	1	26	29
ENSMUSG00000109440	0	0	0	1	6	0	0
ENSMUSG00000118493	1	2	12	0	0	3	3
ENSMUSG00000108532	43	30	74	20	31	67	89
ENSMUSG00000096033	0	2	4	3	1	0	8
ENSMUSG00000108315	14	3	6	1	13	5	8
ENSMUSG00000108516	1	0	1	1	1	3	0
ENSMUSG00000108433	0	2	11	1	1	5	0
ENSMUSG00000128396	0	0	0	0	0	0	0
ENSMUSG00000143335	19	6	17	1	3	13	27
ENSMUSG00002075722	0	4	0	0	0	0	0
ENSMUSG00000119638	2	0	2	0	0	1	1
ENSMUSG00000108786	2	5	6	1	2	1	6
ENSMUSG00000108429	3	4	7	8	3	10	6
ENSMUSG00000126790	6	5	20	0	4	2	10
ENSMUSG00000133106	11	13	30	3	8	15	29
ENSMUSG00000108628	3	2	4	2	2	2	5
ENSMUSG00000048078	102	155	150	178	120	75	217
ENSMUSG00000108528	0	2	0	0	0	1	0
ENSMUSG00000076143	0	0	3	0	7	4	1
ENSMUSG00000099030	2	0	0	0	0	0	0
ENSMUSG00000085751	2	8	10	5	2	5	11
ENSMUSG00000082780	1	2	1	1	0	5	0
ENSMUSG00000123737	2	7	7	4	2	2	4
ENSMUSG00000085792	5	1	4	0	2	2	4
ENSMUSG00000053049	15	0	31	1	8	6	20
ENSMUSG00000108635	3	2	6	8	8	2	5
ENSMUSG00002076783	0	1	0	0	0	0	7
ENSMUSG00000085560	45	8	52	6	19	20	28
ENSMUSG00000087980	0	1	1	0	0	4	0
ENSMUSG00000018995	74	161	233	308	216	102	149
ENSMUSG00000123576	6	0	1	4	7	5	1
ENSMUSG00000004508	204	364	353	759	518	118	297
ENSMUSG00000125080	0	2	7	2	1	5	5
ENSMUSG00000035713	36	62	52	68	91	32	38
ENSMUSG00000044952	15	44	38	69	70	17	44
ENSMUSG00000035704	74	145	225	376	294	85	142
ENSMUSG00000030647	67	250	119	318	243	53	141
ENSMUSG00000083974	0	3	4	3	0	1	2
ENSMUSG00000035686	30	144	31	87	58	16	50
ENSMUSG00000127250	6	0	12	2	1	6	1
ENSMUSG00000051727	36	61	92	107	110	59	42
ENSMUSG00000139519	1	0	5	0	5	4	4
ENSMUSG00000025133	134	379	348	678	458	111	297
ENSMUSG00000065360	0	3	0	0	0	0	0
ENSMUSG00000035642	86	193	96	157	151	93	173
ENSMUSG00000035623	175	302	382	370	405	190	357
ENSMUSG00000128694	0	0	0	0	0	0	0
ENSMUSG00000108405	3	2	2	6	1	2	3
ENSMUSG00000108442	0	6	4	0	5	2	1
ENSMUSG00000086433	15	18	23	14	13	16	33
ENSMUSG00000086993	25	18	26	18	27	29	46
ENSMUSG00000108547	1	2	0	2	3	1	0
ENSMUSG00000025439	149	386	427	784	624	158	357
ENSMUSG00000042797	54	43	57	42	51	22	59
ENSMUSG00000129139	0	2	0	2	0	1	10
ENSMUSG00000129095	2	3	3	0	0	0	3
ENSMUSG00000030774	136	299	351	515	534	103	221
ENSMUSG00000123411	7	5	1	4	1	0	8
ENSMUSG00000108424	2	0	1	0	0	5	2
ENSMUSG00000035582	11	9	18	7	7	7	29
ENSMUSG00000030761	140	271	264	566	436	59	198
ENSMUSG00000035547	179	279	415	960	663	94	345
ENSMUSG00000074006	11	7	13	17	17	9	7
ENSMUSG00000136901	1	0	0	0	1	0	1
ENSMUSG00000097749	0	2	4	9	2	1	4
ENSMUSG00000074004	4	7	6	3	4	2	1
ENSMUSG00000030760	225	366	487	852	612	171	288
ENSMUSG00000142251	0	0	3	3	1	0	6
ENSMUSG00000138321	5	9	4	5	11	2	4
ENSMUSG00000049580	35	94	27	78	71	11	39
ENSMUSG00000108449	24	12	20	13	25	25	27
ENSMUSG00000129766	0	0	0	0	0	0	3
ENSMUSG00000136534	4	0	6	6	1	1	9
ENSMUSG00000108346	0	0	0	0	0	0	0
ENSMUSG00000074003	14	0	13	1	8	6	18
ENSMUSG00000108764	0	0	2	0	0	0	0
ENSMUSG00000108508	1	2	2	0	0	5	1
ENSMUSG00000142345	2	0	3	4	2	6	4
ENSMUSG00000124720	2	0	1	1	0	0	3
ENSMUSG00000090958	297	387	316	1221	690	76	395
ENSMUSG00000134325	1	4	0	3	0	0	3
ENSMUSG00000123376	0	1	3	2	0	1	0
ENSMUSG00000065803	1	0	0	0	0	0	0
ENSMUSG00000124539	9	3	4	0	5	1	3
ENSMUSG00000055446	1	2	0	0	0	0	2
ENSMUSG00000143501	1	5	6	1	5	7	2
ENSMUSG00000143533	1	0	0	0	0	1	0
ENSMUSG00000035401	186	409	421	454	586	232	402
ENSMUSG00000120382	13	28	37	28	44	25	38
ENSMUSG00000109101	11	7	20	5	3	6	17
ENSMUSG00000121868	36	31	58	42	31	34	45
ENSMUSG00000130783	1	0	12	0	1	4	0
ENSMUSG00000086477	0	0	0	0	0	0	0
ENSMUSG00000030753	163	449	290	539	550	87	392
ENSMUSG00000109149	15	9	23	8	22	13	19
ENSMUSG00000108988	0	0	0	0	0	2	2
ENSMUSG00000123143	4	0	3	2	2	2	1
ENSMUSG00000126754	6	3	0	0	0	2	5
ENSMUSG00000126719	3	2	3	1	6	6	4
ENSMUSG00000015957	7	9	3	7	5	3	11
ENSMUSG00000091496	0	0	0	0	0	0	0
ENSMUSG00000142247	11	0	3	0	7	1	1
ENSMUSG00000142132	1	0	2	0	1	0	8
ENSMUSG00000035354	231	420	439	875	535	129	307
ENSMUSG00000109282	9	2	10	7	2	9	10
ENSMUSG00000109130	3	10	24	12	12	10	16
ENSMUSG00000089501	3	0	1	1	0	2	3
ENSMUSG00000109492	4	11	2	11	4	1	7
ENSMUSG00000109073	1	0	1	3	0	0	3
ENSMUSG00000124290	1	0	2	2	0	3	3
ENSMUSG00000109468	0	0	0	0	0	0	0
ENSMUSG00000030747	103	398	276	650	415	97	244
ENSMUSG00000123104	1	0	0	0	0	8	0
ENSMUSG00000123135	1	4	1	6	1	1	1
ENSMUSG00000109052	10	10	11	16	19	6	27
ENSMUSG00000052396	34	129	161	249	243	33	86
ENSMUSG00000109472	4	4	1	2	4	2	3
ENSMUSG00000097015	4	5	9	3	2	3	13
ENSMUSG00000055407	47	84	25	35	52	24	45
ENSMUSG00000141960	3	0	0	3	0	4	1
ENSMUSG00000109460	1	0	2	0	0	0	2
ENSMUSG00000070436	1271	3831	5094	2844	8652	1951	2366
ENSMUSG00000121235	2	2	5	0	0	2	1
ENSMUSG00000035314	66	102	104	119	99	38	79
ENSMUSG00000131632	6	0	0	0	0	0	1
ENSMUSG00000035298	14	10	10	40	12	6	9
ENSMUSG00000030744	1148	2589	1612	3893	3315	530	1432
ENSMUSG00000064966	0	0	0	0	0	0	0
ENSMUSG00000065822	0	0	0	0	3	0	3
ENSMUSG00000126670	1	3	2	2	2	0	0
ENSMUSG00002076757	1	0	0	0	0	0	1
ENSMUSG00000126579	21	14	9	17	5	18	22
ENSMUSG00000126612	5	4	11	0	0	1	10
ENSMUSG00000018909	593	1134	985	2372	2228	344	1053
ENSMUSG00000065571	3	2	4	2	1	0	0
ENSMUSG00000108850	5	1	19	3	1	5	6
ENSMUSG00000096606	27	103	24	117	58	6	87
ENSMUSG00000097974	8	27	13	12	7	7	24
ENSMUSG00000065698	0	0	0	1	0	0	0
ENSMUSG00000085095	9	8	1	4	1	7	5
ENSMUSG00000030737	179	422	397	1088	455	58	327
ENSMUSG00000109559	12	5	19	18	11	10	20
ENSMUSG00000124728	6	0	6	0	3	2	3
ENSMUSG00000108965	3	0	1	0	0	1	0
ENSMUSG00000073998	9	0	11	6	4	2	5
ENSMUSG00000109275	1	2	3	2	3	4	7
ENSMUSG00000073997	10	3	6	3	1	1	6
ENSMUSG00000123924	0	0	0	0	0	4	0
ENSMUSG00000053360	1	0	1	3	0	4	0
ENSMUSG00000130757	1	0	5	1	1	2	2
ENSMUSG00000035239	16	53	67	95	116	28	54
ENSMUSG00000141682	0	0	0	4	0	0	4
ENSMUSG00000035227	306	776	828	1598	1154	235	581
ENSMUSG00000035211	14	2	8	10	9	3	10
ENSMUSG00000109002	2	2	4	1	5	4	1
ENSMUSG00000122140	4	0	4	7	0	2	4
ENSMUSG00000108985	14	16	20	4	4	9	10
ENSMUSG00000058761	129	201	215	310	338	98	214
ENSMUSG00000108823	5	3	17	14	10	2	17
ENSMUSG00000109384	1	2	8	0	0	3	7
ENSMUSG00000030732	12	6	3	0	5	2	15
ENSMUSG00000136151	0	3	2	0	0	0	4
ENSMUSG00000030726	181	340	419	697	696	112	256
ENSMUSG00000133253	1	0	8	10	4	4	3
ENSMUSG00000133292	4	3	6	9	15	11	11
ENSMUSG00000137880	0	4	6	0	0	0	2
ENSMUSG00000137921	0	0	0	0	4	1	2
ENSMUSG00000030725	26	54	42	83	55	9	42
ENSMUSG00000109186	18	16	42	25	9	19	46
ENSMUSG00000035165	18	24	24	17	27	13	13
ENSMUSG00000130200	0	0	0	1	0	0	1
ENSMUSG00000129507	0	1	5	4	3	3	11
ENSMUSG00000109435	14	1	6	11	0	5	11
ENSMUSG00000030729	134	125	220	301	259	132	195
ENSMUSG00000089987	6	8	5	4	4	6	19
ENSMUSG00000051048	18	50	37	42	53	18	27
ENSMUSG00000030718	205	398	398	615	661	97	325
ENSMUSG00000047248	201	329	484	616	523	165	340
ENSMUSG00000109046	5	5	8	6	14	6	10
ENSMUSG00000099137	28	59	94	112	94	67	65
ENSMUSG00000102241	1	8	4	6	2	2	6
ENSMUSG00000032942	25	155	34	70	47	18	104
ENSMUSG00000126071	7	10	3	8	8	6	11
ENSMUSG00000033685	2411	5818	7197	10999	8588	2065	4035
ENSMUSG00000030708	11	51	50	88	77	20	33
ENSMUSG00000133452	0	4	3	0	0	5	2
ENSMUSG00000109560	0	0	0	0	0	0	0
ENSMUSG00000133488	6	5	13	5	5	13	14
ENSMUSG00000044881	15	54	55	82	92	27	27
ENSMUSG00000109123	7	0	3	2	1	2	0
ENSMUSG00000030706	85	202	175	208	211	74	140
ENSMUSG00000108990	0	0	0	2	4	3	2
ENSMUSG00000081359	1	4	5	1	2	1	4
ENSMUSG00000126065	3	0	5	1	1	4	7
ENSMUSG00000030704	384	843	1025	1843	1347	273	792
ENSMUSG00000082210	11	9	9	7	3	17	15
ENSMUSG00000030701	32	166	22	81	43	15	138
ENSMUSG00000131001	2	0	3	2	0	2	3
ENSMUSG00000108866	2	4	6	4	6	0	5
ENSMUSG00000029461	128	311	258	353	430	98	205
ENSMUSG00000109035	3	0	9	2	3	2	8
ENSMUSG00000144053	6	4	4	15	14	2	6
ENSMUSG00000097388	0	0	0	0	0	0	0
ENSMUSG00000109109	5	12	20	1	2	3	22
ENSMUSG00000008318	145	353	389	712	635	162	328
ENSMUSG00000032875	187	407	113	307	392	68	310
ENSMUSG00000093296	0	0	0	0	0	0	0
ENSMUSG00000048779	55	104	85	293	124	27	99
ENSMUSG00000109132	2	0	6	4	2	4	2
ENSMUSG00000139052	13	2	7	3	7	6	7
ENSMUSG00000032860	35	150	24	141	138	26	81
ENSMUSG00000143535	10	6	4	1	3	4	7
ENSMUSG00000108895	0	3	1	1	0	0	0
ENSMUSG00000109171	1	0	0	0	1	0	3
ENSMUSG00000143176	4	0	3	3	0	2	0
ENSMUSG00000030691	225	453	459	521	606	217	475
ENSMUSG00000083121	1	5	0	4	4	3	2
ENSMUSG00000127600	4	17	7	9	8	4	7
ENSMUSG00000111425	2	10	21	5	5	6	16
ENSMUSG00000047767	137	284	298	436	444	173	262
ENSMUSG00000030688	98	206	169	360	378	93	141
ENSMUSG00000110239	19	22	17	20	24	5	15
ENSMUSG00000110099	0	2	7	2	2	5	1
ENSMUSG00000032812	622	905	862	2200	1438	335	908
ENSMUSG00000109656	6	4	5	7	4	7	12
ENSMUSG00000133110	6	4	10	6	4	11	0
ENSMUSG00000030653	0	0	0	2	1	1	0
ENSMUSG00000110195	16	31	36	73	62	1	22
ENSMUSG00000133083	3	0	0	0	0	1	1
ENSMUSG00000133038	3	3	8	1	1	3	9
ENSMUSG00000065446	0	0	0	0	0	0	0
ENSMUSG00000110301	9	2	10	13	7	2	12
ENSMUSG00000140013	0	4	0	0	0	1	4
ENSMUSG00000140042	1	0	1	0	4	0	1
ENSMUSG00000120140	38	33	51	38	18	27	50
ENSMUSG00000092517	13	4	17	25	3	9	13
ENSMUSG00000067121	31	64	44	125	94	26	23
ENSMUSG00000030651	13	37	24	44	13	16	18
ENSMUSG00000137402	0	0	0	0	3	5	2
ENSMUSG00000001829	137	285	302	529	431	111	324
ENSMUSG00000110360	1	11	1	5	1	0	4
ENSMUSG00000007946	1	1	2	0	1	1	0
ENSMUSG00000032737	109	381	183	239	313	55	268
ENSMUSG00000123857	0	0	0	0	0	0	0
ENSMUSG00000073985	22	17	9	24	20	14	29
ENSMUSG00000032725	17	8	6	5	7	2	8
ENSMUSG00000110295	1	0	2	3	1	6	1
ENSMUSG00000001827	8	14	10	3	6	4	13
ENSMUSG00000030649	37	101	72	154	127	37	48
ENSMUSG00002075134	0	0	0	0	0	3	0
ENSMUSG00000138795	1	1	6	1	2	0	1
ENSMUSG00000078630	9	7	6	21	12	6	9
ENSMUSG00000030842	202	593	380	991	696	153	380
ENSMUSG00000064307	3	5	12	12	20	3	17
ENSMUSG00000138749	7	15	5	3	1	2	11
ENSMUSG00000138834	1	1	0	0	4	0	2
ENSMUSG00000066306	475	905	650	1471	1601	305	744
ENSMUSG00000110150	3	3	7	3	8	17	24
ENSMUSG00000109872	2	0	0	0	0	1	1
ENSMUSG00000110287	5	1	4	3	5	0	0
ENSMUSG00000070427	99	144	104	312	184	50	111
ENSMUSG00000070426	96	187	168	230	201	49	142
ENSMUSG00000099481	40	40	71	123	124	48	46
ENSMUSG00000070425	1	6	0	2	0	1	4
ENSMUSG00000100254	0	0	0	0	0	0	0
ENSMUSG00000070424	38	90	15	63	28	16	66
ENSMUSG00000030996	111	753	51	400	251	38	519
ENSMUSG00000131439	1	5	0	3	2	0	3
ENSMUSG00000066279	6	10	1	12	20	0	8
ENSMUSG00000063550	227	367	330	621	629	169	450
ENSMUSG00000030990	78	219	157	319	254	52	122
ENSMUSG00000140557	6	0	7	25	4	14	12
ENSMUSG00000111339	0	0	0	0	0	0	0
ENSMUSG00000073982	392	921	973	1981	1369	257	677
ENSMUSG00000120774	1	2	3	6	1	3	1
ENSMUSG00000030987	520	1224	1070	2102	1541	249	1166
ENSMUSG00000110175	2	6	6	7	6	0	15
ENSMUSG00000030978	845	1753	3082	4984	4127	657	1701
ENSMUSG00000109940	4	4	8	5	7	5	8
ENSMUSG00000128874	5	2	9	3	7	3	3
ENSMUSG00000044814	16	10	28	17	20	9	30
ENSMUSG00000043925	4	2	21	5	8	19	17
ENSMUSG00000044824	8	12	11	7	18	9	26
ENSMUSG00000109822	0	0	1	0	0	0	0
ENSMUSG00000109906	0	2	1	0	0	2	1
ENSMUSG00000073979	2	5	5	3	2	15	8
ENSMUSG00000073978	24	16	40	24	11	28	45
ENSMUSG00000073977	2	2	7	0	2	10	22
ENSMUSG00000030966	7	31	28	34	21	21	39
ENSMUSG00000109756	0	0	0	0	0	3	0
ENSMUSG00000073975	26	7	48	4	11	17	34
ENSMUSG00000073974	34	29	49	12	17	44	40
ENSMUSG00000073973	4	3	23	10	6	7	25
ENSMUSG00000073972	39	21	46	4	17	47	55
ENSMUSG00000073971	19	20	45	17	15	26	46
ENSMUSG00000110251	1	4	2	1	0	0	6
ENSMUSG00000073970	0	2	1	0	4	2	6
ENSMUSG00000073969	34	32	52	11	16	44	42
ENSMUSG00000110352	0	0	0	0	0	3	0
ENSMUSG00000073968	40	72	78	67	86	35	45
ENSMUSG00000109618	0	1	15	1	2	18	16
ENSMUSG00000073967	15	29	33	9	17	22	44
ENSMUSG00000070423	7	64	24	18	15	11	29
ENSMUSG00000110376	0	0	0	0	0	0	0
ENSMUSG00000066273	15	29	38	3	3	12	26
ENSMUSG00000066272	11	31	29	8	5	20	27
ENSMUSG00000088888	1	0	3	1	0	4	0
ENSMUSG00000043366	13	27	19	10	15	24	50
ENSMUSG00000110008	18	7	27	3	8	9	32
ENSMUSG00000073966	26	4	46	7	9	16	38
ENSMUSG00000110122	1	0	4	0	1	0	1
ENSMUSG00000110074	11	5	13	0	4	9	5
ENSMUSG00000048469	8	8	4	2	1	14	14
ENSMUSG00000109596	4	14	9	0	2	4	3
ENSMUSG00000060888	18	16	19	6	23	35	20
ENSMUSG00000110152	1	0	0	0	0	2	2
ENSMUSG00000109878	4	2	3	2	4	0	11
ENSMUSG00000073965	13	11	21	4	8	6	15
ENSMUSG00000062142	10	19	27	8	15	18	68
ENSMUSG00000073964	10	14	19	3	12	11	15
ENSMUSG00000043310	26	8	14	8	9	17	42
ENSMUSG00000073963	17	11	19	2	3	12	21
ENSMUSG00000052785	2	2	1	6	0	0	11
ENSMUSG00000045824	10	11	13	7	5	4	11
ENSMUSG00000066269	10	2	10	3	7	10	12
ENSMUSG00000073962	10	8	11	7	11	22	26
ENSMUSG00000043354	22	17	45	14	20	19	29
ENSMUSG00000045792	5	4	14	6	1	13	10
ENSMUSG00000110033	2	0	7	7	10	3	13
ENSMUSG00000110143	6	3	15	0	0	10	7
ENSMUSG00000109845	1	1	2	0	1	3	4
ENSMUSG00000073961	9	15	14	3	2	13	23
ENSMUSG00000073960	9	14	12	4	5	8	4
ENSMUSG00000073959	16	15	19	2	2	0	25
ENSMUSG00000078080	9	6	15	2	4	8	8
ENSMUSG00000066268	35	30	35	15	12	30	60
ENSMUSG00000080891	12	7	5	9	3	5	17
ENSMUSG00000082714	0	0	0	0	0	0	1
ENSMUSG00000084262	31	14	35	13	12	23	49
ENSMUSG00000083254	1	0	3	0	0	0	2
ENSMUSG00000051362	9	6	8	5	4	21	13
ENSMUSG00000084356	2	11	3	0	8	13	14
ENSMUSG00000057461	38	34	30	24	33	77	66
ENSMUSG00000073956	49	44	33	27	36	66	69
ENSMUSG00000073955	0	0	4	0	0	2	9
ENSMUSG00000073954	17	13	16	6	7	23	21
ENSMUSG00000083383	13	7	3	0	4	8	13
ENSMUSG00000057321	8	16	6	1	7	4	12
ENSMUSG00002076718	0	0	0	0	1	0	0
ENSMUSG00002076523	0	0	0	0	0	0	0
ENSMUSG00002074985	1	0	0	2	1	0	0
ENSMUSG00000073953	14	17	34	12	8	25	32
ENSMUSG00000073952	29	23	14	11	16	24	27
ENSMUSG00000073951	19	9	21	2	1	27	26
ENSMUSG00000073950	6	7	6	2	5	4	12
ENSMUSG00000045540	13	19	12	7	6	14	40
ENSMUSG00000109951	14	19	15	2	15	20	32
ENSMUSG00000082739	0	0	0	0	0	0	0
ENSMUSG00000121427	1	0	0	0	0	3	0
ENSMUSG00000059874	13	1	6	3	4	6	7
ENSMUSG00000058976	10	7	17	2	4	9	24
