Geneid	male_24m_2	male_24m_1	male_3m_5	male_24m_7	male_3m_6	male_3m_3	male_24m_4
ENSMUSG00000101180	0	0	0	0	0	0	3
ENSMUSG00000048874	449	892	842	1415	1399	298	792
ENSMUSG00000103783	28	30	59	36	22	15	43
ENSMUSG00000104315	40	48	67	168	77	71	91
ENSMUSG00000128750	10	12	2	6	0	8	16
ENSMUSG00000026064	25	44	65	53	33	36	27
ENSMUSG00000117310	13	31	41	46	50	2	32
ENSMUSG00000139019	8	14	16	4	11	15	23
ENSMUSG00000117091	5	5	8	0	6	3	12
ENSMUSG00000086726	10	2	6	4	17	9	26
ENSMUSG00000086727	35	31	54	15	46	49	106
ENSMUSG00000100910	48	64	86	14	50	77	85
ENSMUSG00000125934	34	2	44	3	22	17	33
ENSMUSG00002076113	3	3	6	1	0	5	9
ENSMUSG00000099796	2	6	8	2	0	4	3
ENSMUSG00000050217	22	33	22	17	15	15	41
ENSMUSG00000026063	2	4	4	4	2	19	9
ENSMUSG00000077664	0	0	0	0	0	2	0
ENSMUSG00000100205	1	0	4	0	1	0	16
ENSMUSG00000100592	5	12	5	0	0	3	11
ENSMUSG00000094215	2	8	7	0	4	0	10
ENSMUSG00000124860	7	4	7	0	5	7	10
ENSMUSG00000101093	10	5	17	8	8	15	23
ENSMUSG00000070960	5	9	12	0	10	5	20
ENSMUSG00000088620	1	4	1	0	2	1	4
ENSMUSG00000082159	0	15	22	2	0	4	14
ENSMUSG00000124101	6	23	25	11	2	16	31
ENSMUSG00000142221	5	16	19	14	18	13	26
ENSMUSG00000026058	110	180	156	96	109	237	219
ENSMUSG00000064688	0	2	0	2	4	1	6
ENSMUSG00000103482	10	14	57	20	12	34	55
ENSMUSG00000104498	2	0	0	0	0	3	3
ENSMUSG00000104313	16	44	19	10	28	29	23
ENSMUSG00000102865	5	3	8	4	7	8	15
ENSMUSG00000102321	15	20	42	28	22	25	57
ENSMUSG00000091318	8	34	58	16	23	49	53
ENSMUSG00000089489	0	0	3	3	2	1	0
ENSMUSG00000104433	4	8	22	6	13	13	21
ENSMUSG00002076392	5	3	5	3	13	18	2
ENSMUSG00000102926	43	46	62	27	23	46	121
ENSMUSG00000100497	9	8	51	21	9	28	9
ENSMUSG00000102917	0	3	4	0	2	3	0
ENSMUSG00000100481	7	7	18	0	4	18	25
ENSMUSG00000100590	8	0	1	6	1	2	0
ENSMUSG00000131675	8	2	15	3	5	25	18
ENSMUSG00000088750	0	1	0	0	2	0	3
ENSMUSG00000104230	4	15	10	3	12	15	18
ENSMUSG00000101754	23	10	34	19	2	16	30
ENSMUSG00000137049	0	1	5	1	1	4	1
ENSMUSG00000065223	0	3	0	0	1	3	1
ENSMUSG00000100318	1	5	3	4	9	15	8
ENSMUSG00000132768	5	16	8	9	18	14	18
ENSMUSG00000101612	8	17	18	0	7	19	27
ENSMUSG00000065260	0	0	0	0	0	0	0
ENSMUSG00000026134	200	444	792	958	1130	314	526
ENSMUSG00000101682	4	2	17	14	4	3	8
ENSMUSG00000138807	3	0	5	2	0	2	0
ENSMUSG00000102714	13	25	26	38	18	23	30
ENSMUSG00000102093	9	14	12	23	6	8	13
ENSMUSG00000138851	0	0	0	0	1	1	3
ENSMUSG00000103746	0	0	0	0	0	0	0
ENSMUSG00000102198	16	20	27	8	6	26	27
ENSMUSG00000121274	30	5	60	18	18	35	41
ENSMUSG00000004768	102	259	231	360	372	82	176
ENSMUSG00000042215	138	293	462	864	744	104	472
ENSMUSG00000103072	1	4	0	0	11	4	2
ENSMUSG00000042197	320	576	743	866	935	342	742
ENSMUSG00000123811	0	1	1	2	0	0	1
ENSMUSG00000081402	26	4	7	3	6	15	1
ENSMUSG00000123789	6	0	18	0	0	0	0
ENSMUSG00000042182	55	78	88	114	78	94	111
ENSMUSG00000104416	31	12	54	10	20	26	38
ENSMUSG00000026131	731	2147	1025	1387	1397	625	1821
ENSMUSG00000103596	39	25	38	53	30	18	45
ENSMUSG00000099382	4	0	6	0	3	0	8
ENSMUSG00000084506	4	0	0	0	0	0	0
ENSMUSG00000127497	0	3	3	6	0	2	2
ENSMUSG00000103364	4	25	10	14	14	12	14
ENSMUSG00000105982	0	1	0	1	0	0	0
ENSMUSG00000096992	43	73	72	47	26	98	92
ENSMUSG00000103001	5	4	4	5	4	9	9
ENSMUSG00000143827	0	3	4	5	0	2	1
ENSMUSG00000126561	0	0	1	0	0	0	0
ENSMUSG00000143057	6	1	20	2	6	14	18
ENSMUSG00000104397	0	1	7	0	2	5	2
ENSMUSG00000102839	0	0	1	0	1	0	0
ENSMUSG00000141576	1	1	2	2	0	2	16
ENSMUSG00000101206	5	0	2	0	10	10	19
ENSMUSG00000142399	4	7	5	0	1	9	2
ENSMUSG00000102336	94	121	128	126	162	118	103
ENSMUSG00000101462	2	0	0	1	7	2	1
ENSMUSG00000121838	5	10	6	7	6	11	5
ENSMUSG00000092852	0	0	0	0	0	0	0
ENSMUSG00000042111	206	485	491	741	566	162	400
ENSMUSG00000101711	4	6	1	7	4	1	2
ENSMUSG00000026127	346	826	796	1485	1176	221	587
ENSMUSG00000100280	37	49	28	73	59	12	44
ENSMUSG00000026126	181	495	284	675	431	91	231
ENSMUSG00000101223	25	17	28	11	10	15	22
ENSMUSG00000140102	27	30	41	19	19	10	12
ENSMUSG00000026125	5	4	11	0	4	5	10
ENSMUSG00000132507	0	0	0	0	0	8	0
ENSMUSG00000128226	0	5	3	3	3	7	3
ENSMUSG00000101116	6	0	3	0	0	6	6
ENSMUSG00000026124	4	0	0	0	0	0	5
ENSMUSG00000101803	6	0	1	2	2	4	16
ENSMUSG00000037529	8	0	15	0	13	2	17
ENSMUSG00000045815	0	0	0	0	0	0	0
ENSMUSG00000045174	23	0	3	4	7	0	6
ENSMUSG00000138441	17	6	34	32	24	28	46
ENSMUSG00000100524	8	0	5	2	1	5	6
ENSMUSG00000102499	0	0	7	0	0	0	0
ENSMUSG00000103521	3	0	11	0	4	8	3
ENSMUSG00000104098	5	0	6	0	2	0	0
ENSMUSG00000138482	0	1	1	0	0	2	2
ENSMUSG00000037509	94	107	116	157	143	58	69
ENSMUSG00000125398	4	0	4	0	3	5	7
ENSMUSG00000102537	2	0	0	2	3	0	0
ENSMUSG00000102612	17	0	3	4	5	9	6
ENSMUSG00000118272	0	0	0	0	0	0	0
ENSMUSG00000104002	11	18	28	11	18	24	32
ENSMUSG00000037503	1162	2373	2389	4480	4228	542	2054
ENSMUSG00000104358	56	26	72	39	43	29	71
ENSMUSG00000026123	613	1328	1079	2927	1793	308	1138
ENSMUSG00000103716	30	0	15	2	3	5	32
ENSMUSG00000103548	0	0	3	0	1	0	0
ENSMUSG00000103760	11	4	8	0	5	2	1
ENSMUSG00000103997	0	0	0	0	0	6	1
ENSMUSG00000132530	6	1	10	0	17	8	14
ENSMUSG00000131914	0	0	3	0	2	0	2
ENSMUSG00000077231	0	0	0	0	0	0	0
ENSMUSG00000141296	7	0	2	0	4	3	0
ENSMUSG00000135071	1	0	4	0	0	7	11
ENSMUSG00000135032	6	0	8	2	3	5	6
ENSMUSG00000141845	0	5	10	0	6	6	17
ENSMUSG00000104417	31	11	124	22	16	49	107
ENSMUSG00000064601	0	0	0	1	0	0	0
ENSMUSG00000101714	1	3	1	0	0	0	6
ENSMUSG00000102531	0	8	13	14	9	8	6
ENSMUSG00000138845	8	19	5	12	5	4	20
ENSMUSG00000138886	7	2	3	0	22	6	16
ENSMUSG00000103096	9	2	12	7	9	27	7
ENSMUSG00000102279	0	4	4	0	4	2	1
ENSMUSG00000143922	12	2	1	5	11	6	3
ENSMUSG00000103708	11	0	11	11	8	10	26
ENSMUSG00000104201	4	0	0	0	0	2	0
ENSMUSG00000140889	3	0	8	3	1	13	14
ENSMUSG00000140969	2	5	4	3	2	1	10
ENSMUSG00000102434	8	23	9	16	10	12	29
ENSMUSG00000140927	14	1	0	0	9	0	5
ENSMUSG00000045216	387	1108	923	2002	1718	292	880
ENSMUSG00000122855	4	12	10	11	18	1	20
ENSMUSG00000104523	0	0	0	0	0	0	0
ENSMUSG00000102202	46	42	104	112	102	49	94
ENSMUSG00000037470	716	1698	1441	2545	2546	418	1222
ENSMUSG00000098752	2	0	0	0	0	0	3
ENSMUSG00000136261	0	0	0	0	4	0	1
ENSMUSG00000134347	6	6	7	0	5	1	1
ENSMUSG00000047180	457	782	784	1479	980	260	633
ENSMUSG00000125625	0	4	0	1	4	0	0
ENSMUSG00000132917	1	4	7	0	1	3	0
ENSMUSG00000037447	344	813	973	1497	1255	253	520
ENSMUSG00000131496	2	3	7	0	9	6	20
ENSMUSG00000102762	16	24	19	8	8	6	30
ENSMUSG00000010453	500	1124	1037	1654	1557	380	1026
ENSMUSG00000098680	0	0	0	0	2	3	0
ENSMUSG00000037432	60	88	36	51	145	34	83
ENSMUSG00000001143	269	513	554	929	855	256	407
ENSMUSG00000137055	4	2	5	12	14	8	14
ENSMUSG00000137017	6	12	26	22	2	3	19
ENSMUSG00000137090	2	4	5	1	11	4	9
ENSMUSG00000037408	185	452	428	932	743	195	505
ENSMUSG00000104316	36	20	7	11	25	16	14
ENSMUSG00002075980	0	0	0	0	0	0	0
ENSMUSG00000001138	107	183	158	254	217	100	218
ENSMUSG00000102845	0	0	0	0	0	0	0
ENSMUSG00000067653	387	2288	132	1036	988	217	1673
ENSMUSG00000109510	3	1	0	0	1	0	2
ENSMUSG00000079610	145	272	228	301	341	109	266
ENSMUSG00000126033	4	12	11	21	15	2	24
ENSMUSG00000026121	93	293	188	182	459	72	284
ENSMUSG00000087589	22	24	10	6	33	3	22
ENSMUSG00000046337	23	18	23	28	26	24	29
ENSMUSG00000089906	4	2	0	0	3	7	5
ENSMUSG00002075377	0	0	0	0	0	3	0
ENSMUSG00000061518	489	1276	409	1261	1120	216	889
ENSMUSG00000037351	553	1837	1123	2121	2161	353	1246
ENSMUSG00000102416	8	8	15	6	4	9	9
ENSMUSG00000104237	13	8	12	3	3	4	40
ENSMUSG00000026117	32	81	63	278	60	11	34
ENSMUSG00000121718	0	0	0	0	0	3	3
ENSMUSG00000097291	2	0	0	4	0	3	3
ENSMUSG00000141655	10	19	7	4	1	2	1
ENSMUSG00000026116	484	661	747	1440	2008	310	1010
ENSMUSG00000127057	9	7	13	7	29	17	25
ENSMUSG00000103016	6	7	3	1	13	4	14
ENSMUSG00000102930	86	150	300	302	318	111	192
ENSMUSG00000103159	35	30	168	30	113	51	108
ENSMUSG00000080054	6	14	7	11	0	9	9
ENSMUSG00000136074	2	7	15	2	3	2	6
ENSMUSG00000142066	0	0	0	0	0	0	0
ENSMUSG00000129112	8	14	6	26	11	16	25
ENSMUSG00000119706	0	0	3	0	1	0	6
ENSMUSG00000050122	38	49	72	24	19	42	80
ENSMUSG00000131940	0	3	2	0	0	1	1
ENSMUSG00000141881	13	5	15	6	4	9	30
ENSMUSG00000103603	9	19	26	30	12	10	25
ENSMUSG00000131689	6	16	13	1	9	3	9
ENSMUSG00000026114	13	15	16	14	18	11	24
ENSMUSG00000125286	8	6	6	1	12	10	11
ENSMUSG00000139275	12	7	20	4	0	12	9
ENSMUSG00000102231	0	0	0	0	0	0	0
ENSMUSG00000026113	596	1378	1468	2169	2021	637	1154
ENSMUSG00000086064	25	11	32	18	20	7	20
ENSMUSG00000102879	8	2	8	2	11	10	5
ENSMUSG00000026112	1180	2736	2655	5666	3942	705	2410
ENSMUSG00000026111	315	768	671	1190	871	209	571
ENSMUSG00000026110	269	480	509	690	534	246	497
ENSMUSG00000103948	7	16	28	26	6	4	38
ENSMUSG00000087233	9	5	15	18	14	2	6
ENSMUSG00000134351	3	1	8	3	10	10	11
ENSMUSG00000129018	5	5	5	10	2	5	6
ENSMUSG00000143477	6	1	3	0	12	5	18
ENSMUSG00000122996	2	12	9	0	2	11	19
ENSMUSG00000143598	0	9	3	0	0	0	15
ENSMUSG00000026090	69	178	126	111	225	40	131
ENSMUSG00000089767	7	0	25	0	4	4	14
ENSMUSG00000139392	8	8	13	3	11	7	19
ENSMUSG00000104365	18	10	12	4	10	7	41
ENSMUSG00000102650	12	3	0	0	6	13	6
ENSMUSG00000060771	130	206	249	316	297	177	236
ENSMUSG00000097268	28	6	53	8	6	7	52
ENSMUSG00000037216	21	48	22	68	29	17	39
ENSMUSG00000026088	69	204	145	273	286	106	161
ENSMUSG00000026087	222	659	306	682	515	127	363
ENSMUSG00000061584	31	6	50	4	10	5	21
ENSMUSG00000087374	10	34	18	8	4	6	41
ENSMUSG00000026085	2	0	5	0	11	2	2
ENSMUSG00002076708	1	3	1	0	1	3	4
ENSMUSG00000058407	265	662	741	1005	915	263	634
ENSMUSG00000026083	322	618	478	872	742	341	598
ENSMUSG00000135983	25	11	20	17	8	6	12
ENSMUSG00000026082	286	713	517	916	835	281	533
ENSMUSG00000103804	25	21	7	7	21	10	19
ENSMUSG00000138890	7	3	6	7	4	40	14
ENSMUSG00000102716	7	7	11	0	7	9	3
ENSMUSG00000125331	2	0	8	6	10	0	5
ENSMUSG00000126108	2	0	2	4	1	0	3
ENSMUSG00000037138	128	405	329	512	607	143	301
ENSMUSG00000127429	0	2	1	1	0	0	0
ENSMUSG00000085391	14	23	66	42	47	24	42
ENSMUSG00000085280	7	32	29	10	19	14	25
ENSMUSG00000133139	10	7	11	3	8	13	4
ENSMUSG00000087131	41	52	62	73	69	42	53
ENSMUSG00000102984	11	16	17	14	23	15	31
ENSMUSG00000122371	7	6	25	22	23	5	26
ENSMUSG00000102541	0	0	2	0	0	2	2
ENSMUSG00000103531	4	0	3	2	0	0	6
ENSMUSG00000048814	57	28	97	9	65	77	57
ENSMUSG00000026080	95	156	391	212	649	134	209
ENSMUSG00000103647	5	5	3	0	6	3	2
ENSMUSG00000102447	3	2	9	0	2	4	2
ENSMUSG00000067604	6	10	23	6	13	21	11
ENSMUSG00000132153	1	0	7	1	0	0	4
ENSMUSG00000026078	141	398	305	675	584	98	403
ENSMUSG00000103046	8	24	24	16	24	14	36
ENSMUSG00000135574	10	12	11	0	2	3	20
ENSMUSG00000135611	0	0	3	0	0	2	0
ENSMUSG00000124233	9	9	18	11	5	22	18
ENSMUSG00000124315	7	0	1	3	0	1	0
ENSMUSG00000104188	2	4	9	4	4	9	31
ENSMUSG00000103182	11	15	16	20	2	23	9
ENSMUSG00000132325	31	6	18	2	14	31	49
ENSMUSG00000098833	2	3	1	0	0	0	0
ENSMUSG00000026077	34	32	118	46	119	82	114
ENSMUSG00000126345	6	4	15	2	0	2	11
ENSMUSG00000092553	2	7	0	0	2	0	1
ENSMUSG00000092563	3	2	3	0	11	3	3
ENSMUSG00000131701	12	23	23	5	4	13	16
ENSMUSG00000073702	363	650	303	925	666	102	344
ENSMUSG00000003134	401	905	1114	1873	1713	332	753
ENSMUSG00000102607	9	7	4	44	2	0	9
ENSMUSG00000126978	1	0	16	2	1	8	7
ENSMUSG00000142229	4	0	5	1	6	2	4
ENSMUSG00000065629	0	0	0	0	0	0	0
ENSMUSG00002076218	1	0	0	0	0	0	2
ENSMUSG00000003135	217	583	387	808	513	123	329
ENSMUSG00000085894	22	18	33	65	47	23	42
ENSMUSG00000077704	6	9	2	16	9	6	5
ENSMUSG00000048234	246	757	680	1399	824	159	461
ENSMUSG00000064936	2	3	6	3	5	4	2
ENSMUSG00000141216	1	8	4	4	10	7	16
ENSMUSG00000134845	11	5	5	2	2	3	9
ENSMUSG00000102471	0	0	2	0	0	0	0
ENSMUSG00000050967	17	54	29	30	2	5	15
ENSMUSG00000097083	28	28	55	0	10	21	11
ENSMUSG00000057173	23	2	26	3	7	7	17
ENSMUSG00000128717	3	5	8	4	0	1	3
ENSMUSG00000141754	6	0	7	0	6	3	2
ENSMUSG00000091937	8	3	21	15	4	9	16
ENSMUSG00000101634	33	23	57	21	17	51	85
ENSMUSG00000142690	0	4	7	3	6	7	11
ENSMUSG00000026074	424	1003	766	988	923	394	725
ENSMUSG00000102985	14	27	38	8	5	20	36
ENSMUSG00000097899	16	26	63	69	22	16	51
ENSMUSG00000026073	114	313	441	523	514	85	215
ENSMUSG00000102975	44	57	157	179	117	54	69
ENSMUSG00000131284	0	0	6	0	0	2	0
ENSMUSG00000131320	0	0	15	0	5	8	11
ENSMUSG00000134998	16	0	17	16	2	15	36
ENSMUSG00000137865	2	4	15	0	5	20	14
ENSMUSG00000026072	157	559	257	483	508	112	348
ENSMUSG00000103560	61	60	130	56	91	72	132
ENSMUSG00000070942	127	224	342	367	422	93	173
ENSMUSG00000103230	4	0	2	1	1	1	2
ENSMUSG00000123550	4	8	16	10	1	3	2
ENSMUSG00000123634	13	5	28	4	2	3	14
ENSMUSG00000123590	16	10	44	20	50	21	56
ENSMUSG00000026069	123	159	305	271	402	98	187
ENSMUSG00000026070	94	113	149	167	89	48	157
ENSMUSG00000026068	314	684	759	1422	1035	240	577
ENSMUSG00000104441	2	1	9	2	0	2	12
ENSMUSG00000026065	28	18	53	8	10	44	23
ENSMUSG00000102676	24	11	20	8	12	9	45
ENSMUSG00000135694	1	2	0	2	0	0	1
ENSMUSG00000026062	56	138	192	75	295	79	102
ENSMUSG00000103679	0	17	22	6	2	20	29
ENSMUSG00000103270	37	44	57	59	65	49	66
ENSMUSG00000041945	36	73	64	119	98	16	35
ENSMUSG00000079588	165	794	163	518	598	92	731
ENSMUSG00000122729	0	1	1	6	1	5	6
ENSMUSG00000094136	3	3	5	9	2	15	16
ENSMUSG00000122427	6	8	0	0	3	1	3
ENSMUSG00000123469	28	17	25	5	17	36	21
ENSMUSG00000131862	8	3	9	3	0	4	19
ENSMUSG00000135609	6	1	10	0	4	20	5
ENSMUSG00000135647	2	0	6	0	0	0	0
ENSMUSG00000104072	15	13	31	5	19	16	29
ENSMUSG00000135117	2	11	12	1	9	9	20
ENSMUSG00000142452	60	12	42	30	16	81	53
ENSMUSG00000100185	17	24	26	6	26	22	65
ENSMUSG00000140844	13	14	32	2	6	28	15
ENSMUSG00000135779	6	4	13	8	3	4	17
ENSMUSG00000135818	6	7	17	3	7	7	17
ENSMUSG00000100832	88	80	159	28	51	146	162
ENSMUSG00000122634	18	11	24	13	26	18	57
ENSMUSG00000100178	5	3	21	4	13	2	10
ENSMUSG00000130614	15	7	15	12	11	22	40
ENSMUSG00000101877	0	0	0	2	0	2	1
ENSMUSG00000053640	17	9	34	2	0	16	20
ENSMUSG00000101919	3	0	2	2	0	0	4
ENSMUSG00000127954	21	32	12	7	9	19	8
ENSMUSG00000101299	54	66	95	18	37	42	88
ENSMUSG00000100180	7	11	24	3	2	12	16
ENSMUSG00000141624	13	18	33	4	7	8	31
ENSMUSG00000129060	6	4	8	0	2	5	5
ENSMUSG00000129105	32	26	41	10	16	10	27
ENSMUSG00000103106	10	2	7	3	3	5	5
ENSMUSG00000129676	15	9	20	4	12	12	25
ENSMUSG00000129600	17	10	8	0	3	27	23
ENSMUSG00000060424	41	22	41	11	17	44	49
ENSMUSG00000129639	2	2	5	1	4	1	9
ENSMUSG00000097063	34	2	14	6	10	12	31
ENSMUSG00000104199	4	0	8	0	3	5	7
ENSMUSG00000093436	14	24	50	15	6	23	58
ENSMUSG00000121019	0	0	0	0	0	0	0
ENSMUSG00000045515	14	8	48	14	24	10	54
ENSMUSG00000129834	8	0	1	0	2	6	5
ENSMUSG00000099784	14	16	20	9	10	33	38
ENSMUSG00000129717	8	3	16	1	10	11	9
ENSMUSG00000129759	12	5	30	1	7	12	23
ENSMUSG00000060679	133	387	318	580	488	159	305
ENSMUSG00000077448	0	0	0	0	1	5	3
ENSMUSG00000140926	23	8	16	25	14	12	30
ENSMUSG00000041907	67	42	90	16	22	58	76
ENSMUSG00002075628	2	0	5	0	4	1	0
ENSMUSG00000070939	314	766	679	1127	909	210	595
ENSMUSG00000100269	0	5	2	0	0	1	0
ENSMUSG00000041878	4	12	4	16	4	15	2
ENSMUSG00000010290	172	402	467	741	677	129	426
ENSMUSG00000008136	158	864	242	694	480	96	390
ENSMUSG00000094497	1	2	10	4	0	0	1
ENSMUSG00000141458	4	0	11	1	1	3	8
ENSMUSG00000120601	35	21	34	13	24	52	52
ENSMUSG00000141493	0	0	0	0	3	0	0
ENSMUSG00000099576	65	56	110	30	46	97	151
ENSMUSG00000099694	8	9	8	0	7	0	12
ENSMUSG00000126747	17	3	43	13	6	20	20
ENSMUSG00000101923	4	2	4	0	1	5	9
ENSMUSG00000066877	196	442	249	630	609	52	315
ENSMUSG00000103422	4	6	5	2	0	12	12
ENSMUSG00000123761	9	5	21	4	1	4	10
ENSMUSG00000103945	27	39	32	39	18	22	67
ENSMUSG00000126248	9	12	30	9	17	28	26
ENSMUSG00000026051	33	114	120	48	561	70	51
ENSMUSG00000100764	6	7	8	5	4	2	19
ENSMUSG00000100635	10	5	27	2	10	15	6
ENSMUSG00000100480	5	4	16	6	4	7	24
ENSMUSG00000057363	126	304	334	640	337	103	333
ENSMUSG00000090243	1	0	27	0	2	1	7
ENSMUSG00000127515	4	10	8	13	6	4	11
ENSMUSG00000100701	13	7	17	8	11	6	5
ENSMUSG00000101395	6	12	17	2	1	14	7
ENSMUSG00000088848	0	1	2	0	2	4	5
ENSMUSG00002075225	0	4	4	1	2	4	1
ENSMUSG00000120105	24	20	35	26	32	12	15
ENSMUSG00000041763	624	1353	1314	2460	2063	485	1079
ENSMUSG00000135017	13	6	11	14	5	6	10
ENSMUSG00000047343	68	96	97	46	85	68	107
ENSMUSG00000090106	3	2	7	2	3	1	1
ENSMUSG00000091844	230	324	399	203	166	426	437
ENSMUSG00000026049	115	165	267	449	374	87	187
ENSMUSG00000101104	0	0	0	0	0	0	0
ENSMUSG00000123011	4	7	9	12	8	7	8
ENSMUSG00000026047	105	263	322	372	478	122	191
ENSMUSG00000041684	83	174	151	229	229	85	154
ENSMUSG00000026048	85	232	259	367	296	130	226
ENSMUSG00000046828	13	37	52	12	9	26	35
ENSMUSG00000089703	10	8	26	0	3	9	16
ENSMUSG00000100966	9	4	14	0	2	10	24
ENSMUSG00000126556	3	10	7	1	5	14	11
ENSMUSG00000100769	25	7	26	16	5	15	19
ENSMUSG00000101567	4	0	4	0	2	3	7
ENSMUSG00000056870	71	152	142	182	219	116	128
ENSMUSG00000102319	40	18	71	10	29	58	58
ENSMUSG00000089877	6	10	9	2	7	6	10
ENSMUSG00000101701	9	2	14	4	7	14	9
ENSMUSG00000103071	7	5	18	0	3	13	12
ENSMUSG00000140754	0	0	0	0	2	1	0
ENSMUSG00000100434	0	0	0	2	0	0	0
ENSMUSG00000100013	5	0	7	0	3	6	3
ENSMUSG00000101251	4	9	4	0	14	13	2
ENSMUSG00000132017	5	13	18	6	9	34	12
ENSMUSG00000101937	1	2	5	2	0	12	17
ENSMUSG00000125472	7	10	5	10	5	11	11
ENSMUSG00000026043	1004	9406	15499	1692	34651	3778	4825
ENSMUSG00002074901	0	0	0	0	0	0	0
ENSMUSG00000141276	6	16	13	2	23	2	18
ENSMUSG00000026042	2614	10279	9008	5093	18172	2415	5067
ENSMUSG00000104476	105	252	320	181	390	205	314
ENSMUSG00000100218	3	12	8	8	6	10	7
ENSMUSG00000100361	0	4	4	3	5	0	6
ENSMUSG00000100894	4	7	5	8	22	9	28
ENSMUSG00000124966	7	9	11	0	6	4	17
ENSMUSG00000119267	2	0	1	0	0	7	5
ENSMUSG00000065255	1	1	1	0	0	11	13
ENSMUSG00000124996	9	2	3	0	1	2	5
ENSMUSG00000100843	4	2	12	4	7	7	3
ENSMUSG00000087764	4	1	4	0	0	0	4
ENSMUSG00000025995	164	437	379	653	538	178	351
ENSMUSG00000123149	11	18	36	9	23	19	44
ENSMUSG00000099850	14	5	4	0	3	4	8
ENSMUSG00000123184	14	6	22	9	14	37	23
ENSMUSG00000084817	0	0	0	0	0	0	0
ENSMUSG00000121041	3	0	1	1	0	3	23
ENSMUSG00000098549	1	22	4	9	4	18	8
ENSMUSG00000099381	17	25	41	9	22	11	23
ENSMUSG00000025993	2157	6084	8716	22798	13458	1475	5995
ENSMUSG00000123255	19	31	9	0	5	3	11
ENSMUSG00000099946	18	23	54	7	16	20	34
ENSMUSG00000070896	2	5	3	6	3	3	9
ENSMUSG00000140083	5	4	16	4	3	21	19
ENSMUSG00000090682	2	0	0	0	0	0	2
ENSMUSG00000121768	48	14	66	25	39	27	71
ENSMUSG00000044457	0	0	0	0	0	0	0
ENSMUSG00000140126	3	6	11	0	0	6	14
ENSMUSG00000140167	3	1	6	5	6	4	6
ENSMUSG00000099432	0	5	0	1	2	0	1
ENSMUSG00000041144	185	191	280	70	116	229	327
ENSMUSG00000123310	0	0	1	1	0	0	3
ENSMUSG00000125078	7	25	29	2	3	24	28
ENSMUSG00000119743	0	0	0	0	0	0	0
ENSMUSG00000101262	8	3	22	0	2	2	26
ENSMUSG00000141337	4	0	18	7	0	8	0
ENSMUSG00000101337	156	151	210	65	112	171	284
ENSMUSG00000025986	165	475	420	644	597	88	377
ENSMUSG00000100213	12	16	27	33	24	19	19
ENSMUSG00000103129	43	50	76	21	27	80	63
ENSMUSG00000100160	2	0	6	2	3	3	2
ENSMUSG00000133288	3	6	8	0	0	4	7
ENSMUSG00000135290	4	1	13	0	1	6	10
ENSMUSG00000139227	6	2	2	0	3	9	2
ENSMUSG00000101921	3	0	2	0	2	3	6
ENSMUSG00000132315	1	4	10	0	6	4	13
ENSMUSG00000101447	7	4	4	1	2	4	9
ENSMUSG00000123784	11	10	17	3	5	19	17
ENSMUSG00000081185	4	2	5	3	0	10	8
ENSMUSG00000103246	29	43	47	19	30	39	55
ENSMUSG00000098876	0	1	2	2	2	0	3
ENSMUSG00000100530	21	4	25	3	8	10	27
ENSMUSG00000140703	7	2	7	2	4	8	7
ENSMUSG00000104067	2	2	5	5	5	14	4
ENSMUSG00000100033	10	3	13	7	0	2	5
ENSMUSG00002075213	1	2	5	1	0	0	3
ENSMUSG00002076633	2	2	0	0	0	1	4
ENSMUSG00000101996	3	0	5	0	0	0	0
ENSMUSG00000096973	11	52	24	12	6	20	57
ENSMUSG00000064943	8	14	6	11	7	6	0
ENSMUSG00000100866	0	0	3	0	0	2	0
ENSMUSG00000128327	3	8	1	1	0	2	3
ENSMUSG00000101721	12	0	18	6	6	4	8
ENSMUSG00000099376	4	4	9	3	6	0	4
ENSMUSG00000137019	3	5	9	3	2	4	14
ENSMUSG00000097883	13	27	22	8	8	16	12
ENSMUSG00002076043	7	1	6	6	0	2	3
ENSMUSG00000099698	0	0	0	0	0	0	0
ENSMUSG00000099454	5	8	2	10	0	20	19
ENSMUSG00000051616	3	2	13	3	8	4	13
ENSMUSG00000099627	9	4	4	2	2	9	10
ENSMUSG00000099577	1	6	9	5	1	4	9
ENSMUSG00000099882	5	9	4	2	0	5	12
ENSMUSG00000133750	30	4	19	9	4	21	19
ENSMUSG00000101760	0	6	3	14	2	5	20
ENSMUSG00000099608	26	29	30	10	2	24	33
ENSMUSG00000099864	1	2	8	0	7	0	23
ENSMUSG00002075839	0	1	2	3	2	3	4
ENSMUSG00000138452	4	3	10	8	6	5	5
ENSMUSG00000142926	0	0	1	9	2	2	9
ENSMUSG00000100451	16	19	12	8	0	14	9
ENSMUSG00000099941	0	0	0	0	0	3	0
ENSMUSG00002075589	0	2	13	2	0	0	1
ENSMUSG00000100816	5	12	41	4	14	22	36
ENSMUSG00000136272	17	36	51	29	16	46	62
ENSMUSG00000026109	117	109	169	77	94	185	185
ENSMUSG00000100671	10	4	4	26	6	14	16
ENSMUSG00000136316	4	5	2	1	0	8	8
ENSMUSG00002075527	0	4	2	0	0	3	0
ENSMUSG00000101242	3	0	1	0	0	0	1
ENSMUSG00000099924	15	14	20	2	2	33	25
ENSMUSG00000099625	15	21	65	4	9	26	70
ENSMUSG00000101799	61	78	100	50	32	62	126
ENSMUSG00000045954	857	1470	1203	3893	2068	499	1179
