gene_id	SRR9126859	SRR9126934	SRR9127063	SRR9127293	SRR9127308	SRR9127357	SRR9127396
ENSMUSG00000100768.2	50.787436	36.538365	49.426254	22.959098	21.79979	30.507292	87.703288
ENSMUSG00000100769.3	6.336784	1.776211	6.271028	2.246855	3.087066	2.929536	5.979354
ENSMUSG00000100770.2	0.550403	0.104633	1.133734	0.212015	1.769889	0.273389	1.836014
ENSMUSG00000100771.2	1.455469	0	0.967236	0	0.424243	0.293894	0
ENSMUSG00000100773.2	0	0	0.287712	0	0	0.434036	0.253392
ENSMUSG00000100774.2	0	0	0	0	0	0	0
ENSMUSG00000100775.2	1.045706	0.316842	0.624363	0.321621	0	0	0
ENSMUSG00000100776.2	0.118041	0.1247	0.273077	0.041605	0.138483	0	0.486862
ENSMUSG00000100777.3	1.088808	0.180215	1.137562	0.451843	0	0.328378	3.122146
ENSMUSG00000100779.2	0.674775	0.506349	1.319428	1.811258	1.838591	0.404963	1.528006
ENSMUSG00000100780.2	0.954232	0.564472	0.564045	0.573995	0	0.836849	1.90865
ENSMUSG00000100781.2	0.42942	0	0.16823	0	0	0.067502	0
ENSMUSG00000100782.2	0.06868	0.030801	0.185737	0	0.016668	0.141621	0.270657
ENSMUSG00000100785.2	0	0	0	0	0	0	0
ENSMUSG00000100786.2	0.347998	0.290725	0.494407	0.235997	0.405672	0.054789	0.72005
ENSMUSG00000100787.7	0	0	0.118452	0	0.303044	0.136609	0
ENSMUSG00000100788.2	0.619943	0	0.217063	0.067039	0.118877	0.123501	0.217532
ENSMUSG00000100789.8	0.160363	0	0	0.251003	0	0.200535	0
ENSMUSG00000100790.7	0	0	0.286491	0.518529	0	1.907012	0
ENSMUSG00000100791.2	0	0.115813	1.379404	0	0.39147	0.151893	0.135363
ENSMUSG00000100792.2	0.252783	0.476281	0.103441	0.289761	0.2936	0.124166	1.170585
ENSMUSG00000100794.2	0.701537	0.179817	0	0	0	0.116096	0
ENSMUSG00000100795.4	0.538028	0.304034	1.127864	0.094887	0.080676	0.202075	0.910777
ENSMUSG00000100796.2	0	0	0	0	0	0.605443	0
ENSMUSG00000100798.3	1.707991	0.114601	2.702529	0.729777	0.310011	1.049117	1.361676
ENSMUSG00000100799.4	1.287829	1.755514	1.71569	0.921551	2.75206	2.192833	2.002444
ENSMUSG00000100800.2	0	0	0	0	0	0	0
ENSMUSG00000100801.2	0	0	0.360862	0.222783	0	0	0.768134
ENSMUSG00000100802.2	0	0	0	0	0	0	0
ENSMUSG00000100804.2	0	0.132231	0	0	0	0.121098	0.489897
ENSMUSG00000100805.2	0	0.826396	0	0	0	0.317372	0.911844
ENSMUSG00000100806.2	0	5.572804	6.305893	1.402856	1.78721	2.754161	1.562738
ENSMUSG00000100807.5	0.410334	0.387773	1.087498	0.482799	0.59922	0.439247	1.045058
ENSMUSG00000100808.2	0	0	0.790023	0.105502	0.587179	0	0.60915
ENSMUSG00000100809.2	0	0	0	0	0	8.22843	0
ENSMUSG00000100810.2	8.855795	8.311533	5.543704	1.393174	2.340757	5.201229	8.76754
ENSMUSG00000100811.3	1.654601	1.503817	2.386895	0.727647	1.631135	0.853488	2.023913
ENSMUSG00000100812.3	0.130694	0	0.643538	0	0	0.070557	0
ENSMUSG00000100813.3	1.08824	1.090133	1.243198	0.5212	0.891161	0.517009	2.345158
ENSMUSG00000100814.2	0	0	0	4.44325	0	0	5.330386
ENSMUSG00000100815.2	0.428329	0.285868	0.27732	0.237855	0.071093	0.219764	0.399358
ENSMUSG00000100816.2	0.648745	0.590177	1.348771	0.207093	0.478993	0.389099	1.188272
ENSMUSG00000100817.2	0.50047	0.30132	0.70964	0.206184	0.25761	0.25253	1.269026
ENSMUSG00000100818.2	0	0	0	0	0	0	0
ENSMUSG00000100819.2	0	0	0	0	0	0.087606	0
ENSMUSG00000100820.2	1.110742	0	2.217503	0.090889	1.984374	0.531711	1.916201
ENSMUSG00000100821.2	0	0	0.568832	0	0	0.202452	1.474749
ENSMUSG00000100822.2	0	0.272162	0	0	0	0	0.347621
ENSMUSG00000100825.2	0.487356	0.251328	1.632144	0	0.282958	0.413747	1.028078
ENSMUSG00000100826.8	55.399888	24.055316	58.942647	22.304852	25.256052	25.085921	71.022525
ENSMUSG00000100830.3	1.028512	0.795314	1.398662	1.029632	1.155805	0.383462	2.059574
ENSMUSG00000100831.2	0.258609	0.137604	0.502118	0.138078	0	0.091583	0.752107
ENSMUSG00000100832.4	1.816531	1.777127	1.962458	0.568216	0.550605	1.917031	2.613054
ENSMUSG00000100833.2	0.264674	0.157789	0.345871	0.37933	0.466764	0.188562	0.184854
ENSMUSG00000100834.2	0	0	0	0	0	0	0
ENSMUSG00000100835.2	0	0.386418	0.216467	0.176034	0	0.222186	0.219107
ENSMUSG00000100836.2	0	0.63704	0	0	0	0	0
ENSMUSG00000100837.10	7.13116	7.069384	9.390275	3.576944	9.234209	7.844895	14.354614
ENSMUSG00000100838.2	0	0	0	0.363232	0	0	0
ENSMUSG00000100839.2	0.383701	0	0.612939	0.142461	0	0.045545	0
ENSMUSG00000100841.2	0.183268	0.08863	0.21975	0.047584	0.255492	0.085284	0.353525
ENSMUSG00000100842.2	0.172382	0.40386	0.221115	0.282767	0	0.081504	0.189216
ENSMUSG00000100843.2	0.378578	0.133478	0.506727	0.08922	0.346886	0.326607	0.726846
ENSMUSG00000100844.3	2.183503	0.779528	1.980866	0.338392	0.481497	0.387836	0.579236
ENSMUSG00000100845.2	0	0	0	0	0.339932	0	0
ENSMUSG00000100846.2	0.117981	0	0	0	0.199586	0	0
ENSMUSG00000100847.2	0	0	0	0	0	0	0.292073
ENSMUSG00000100848.2	1.415112	0.45222	5.509542	0	1.731856	3.605276	3.600361
ENSMUSG00000100849.2	0	0.10925	0	0	0	0	0
ENSMUSG00000100850.3	0.180921	0	0.288563	0.200711	0.179658	0.228709	0.122994
ENSMUSG00000100852.2	0	0	0	0	0	0.066544	1.001714
ENSMUSG00000100854.2	0.665781	0	0.963464	0	0	0	0
ENSMUSG00000100856.2	0	0	0	0	0	0	0
ENSMUSG00000100857.4	1.394568	0.491485	2.716701	1.710722	0.61426	0.697187	2.342515
ENSMUSG00000100858.2	1.623283	0	3.931493	0	1.106718	1.331619	7.40019
ENSMUSG00000100859.7	0	0	0	0	0	0	0
ENSMUSG00000100860.3	0.500492	0.5296	0.420018	0	0.727995	0.085376	1.058676
ENSMUSG00000100861.2	0	0	0	0	0	0.391922	0
ENSMUSG00000100862.2	157.016096	1267.057599	695.472046	1247.579286	1453.806949	381.400395	1152.18148
ENSMUSG00000100863.2	0.297126	0	0	0.096235	0	0	1.548816
ENSMUSG00000100864.2	0	0	0	0	0	0	0
ENSMUSG00000100865.5	0	0	0	0	0	0	0
ENSMUSG00000100866.2	0	0	1.943351	0	0	0	0
ENSMUSG00000100867.2	0.163171	0.140325	0.123002	0	0.030753	0.135429	0.361647
ENSMUSG00000100868.2	0.261962	0.090442	0.241311	0	0.165513	0.062088	0.035316
ENSMUSG00000100869.2	0	0	0	0	0	0	0
ENSMUSG00000100870.2	0.302852	0	0	0	0	0	0
ENSMUSG00000100872.4	0.492592	0	0.594109	0.219277	0.171506	0.091893	0.377797
ENSMUSG00000100875.7	4.951421	0	1.998976	0	0	0	0
ENSMUSG00000100876.2	0.442776	0.463646	0.798548	0.6256	0.213592	0.184513	0.376005
ENSMUSG00000100877.2	0.132683	0	0.980983	0.10183	0	0.065597	0.352741
ENSMUSG00000100878.2	0.21	0.645427	0	0	0	0.182509	0.345977
ENSMUSG00000100879.2	0.046932	0	0.269734	0.062656	0	0	0
ENSMUSG00000100880.3	0	0.415928	0.880631	0.755506	0.281974	0.270271	0.506784
ENSMUSG00000100881.2	0	0	0	0	0	0	0
ENSMUSG00000100882.2	0.32418	0	0	0	0	0	0
ENSMUSG00000100883.2	0	0	0.262813	0	0	0.26001	1.140341
ENSMUSG00000100884.2	0	0	2.21927	0	0	0	0
ENSMUSG00000100885.2	0.710541	2.514615	1.784093	0.629254	0.920859	0.91607	3.629348
ENSMUSG00000100886.2	0.376077	0.335086	0.480175	0	0.394534	0.124957	0.316489
ENSMUSG00000100887.2	0	0	0.491888	0	0	0.306079	0
ENSMUSG00000100888.2	0	0	0.366767	0	0	0	0
ENSMUSG00000100890.2	0.479293	0.390565	0.213744	0.39259	0.273059	0.355385	0.400247
ENSMUSG00000100892.2	0	0	0	0	0	0	0
ENSMUSG00000100893.2	1.109878	0	0.628201	0	0.164357	0.76581	0.851632
ENSMUSG00000100894.2	0.493798	0.637335	0.413989	0.258179	2.296284	0.50451	1.937177
ENSMUSG00000100895.2	0	0	0	0	0	0	0
ENSMUSG00000100896.2	14.238736	16.795745	24.08667	14.2091	12.873591	13.506475	34.604536
ENSMUSG00000100897.2	0	0	0	0	0	0	1.419636
ENSMUSG00000100899.3	3.071053	2.792833	3.537728	1.571646	1.52014	1.849736	4.734869
ENSMUSG00000100900.7	0	0	0.1328	0	0	0	0
ENSMUSG00000100901.2	0.520939	0.385617	0.332533	0.27345	0.241333	0.34214	0.451737
ENSMUSG00000100902.2	0	0.179572	0	0	0	0	0
ENSMUSG00000100903.2	0.376432	0	0	0	0.396097	0	0.776069
ENSMUSG00000100905.3	0.090178	0.28523	0.939816	0.670419	0	0.042863	0.540195
ENSMUSG00000100906.2	0	0	0	0	0	0	0.786381
ENSMUSG00000100907.2	0	0	0	0	0	0	0
ENSMUSG00000100908.3	0.709979	0.181223	0.494382	0.17015	1.05303	0.890033	0.946721
ENSMUSG00000100910.3	50.449292	33.88673	48.796467	21.520017	23.785954	29.28721	80.236265
ENSMUSG00000100911.4	1.079361	0.37618	2.027182	0.358551	2.209366	1.913212	3.789914
ENSMUSG00000100912.2	0.456317	0	0.391926	0	0	0.471869	0.647399
ENSMUSG00000100913.2	0.294572	1.22892	1.024353	0	0.326733	0.281913	1.354841
ENSMUSG00000100914.2	0.438021	0.257663	0.721646	0	0	0.308126	0.357368
ENSMUSG00000100915.7	0	0	0	0	0.563114	0	0
ENSMUSG00000100916.4	0	0	0	0	0	0	0
ENSMUSG00000100917.2	0.338992	0.230308	0.504874	0.124238	0.113913	0.234289	0.858512
ENSMUSG00000100918.2	0.105523	0	0.17025	0.317145	0	0.152462	0.274805
ENSMUSG00000100919.2	0.258182	0.192786	0	0	0.220139	0	0.463238
ENSMUSG00000100920.2	0.704893	0.520128	0.404866	0.150614	0	0.434632	1.131524
ENSMUSG00000100922.2	0.434265	0	0.344002	0	0	0.324352	0.139168
ENSMUSG00000100923.3	0.191191	0.128398	0.504537	0.070251	0.079642	0.091021	0.534923
ENSMUSG00000100925.2	1.558835	0.354976	2.734248	0	0.157273	0.730795	2.247717
ENSMUSG00000100926.2	0	0	0	0	0.211753	0.117993	0
ENSMUSG00000100927.3	0.818893	1.280967	4.301643	1.12024	1.617518	1.210716	2.263843
ENSMUSG00000100928.7	1.110648	0	0	0	0	0	0.249882
ENSMUSG00000100929.2	0	0	0.15134	0	0	0.09021	0.162517
ENSMUSG00000100930.2	0.04799	0	0.315272	0.062243	0	0.056715	0.499468
ENSMUSG00000100931.2	0.766331	0.538799	0.693665	0.81719	0.655826	0.301584	0.636118
ENSMUSG00000100932.3	0.034644	0.02365	0.179951	0.050149	0	0	0.196896
ENSMUSG00000100933.2	4.075089	0	2.763668	0	2.926418	3.714828	0
ENSMUSG00000100935.2	0.949988	0.842463	1.964606	0.856691	0	0.333069	0.94955
ENSMUSG00000100936.3	0.041706	0.180262	0.258496	0	0	0.019777	0.033652
ENSMUSG00000100937.2	0.074429	0.106976	0.175592	0.107826	0.420803	0.105242	0.062641
ENSMUSG00000100938.2	0	0.153253	0	0	0	0	0
ENSMUSG00000100939.2	0.624578	0	0	0	0	0.069369	0
ENSMUSG00000100940.2	0	0	0.288969	0	0	0.171496	0
ENSMUSG00000100941.2	1.657386	0	3.000403	0	0	0.441355	1.296116
ENSMUSG00000100943.2	0.770083	0	0	0	0.407538	0	1.59145
ENSMUSG00000100944.2	0	0	0	0	0	0	0
ENSMUSG00000100945.2	0.735357	0.368458	0.600459	0	0.311983	0.239847	0.21571
ENSMUSG00000100946.2	0	0	0.6358	0.617148	0	0	0
ENSMUSG00000100947.2	0	0	0	0	0	0	0
ENSMUSG00000100948.2	0.88844	0.50063	0.721827	0.162493	0.583132	0.711762	0.431169
ENSMUSG00000100949.2	0	0	1.35711	0	0.5535	0	1.010161
ENSMUSG00000100950.2	0.081525	0.057007	0.689763	0.147858	0.22096	0.129251	1.21951
ENSMUSG00000100952.2	2.796501	0	0	0	1.169923	0.611519	0
ENSMUSG00000100953.7	0	0	0.404515	0	0	0	0
ENSMUSG00000100954.8	6.265733	2.458846	8.316587	2.696078	3.242178	2.820379	6.49873
ENSMUSG00000100955.2	0.227039	0.08474	1.38123	0.257671	0.765854	0.495679	0.099222
ENSMUSG00000100957.7	0.228109	0.088948	0.366095	0	0	0.220949	0
ENSMUSG00000100958.2	0	0	0	0	0	0	0
ENSMUSG00000100959.2	0.261389	0.296492	0.536309	0.500852	0.446065	0.580421	1.503783
ENSMUSG00000100960.2	1.537151	0	0.47201	0	0	0.281288	0.286831
ENSMUSG00000100961.2	0.173276	0.10571	0.210627	0.183402	0	0	0.135248
ENSMUSG00000100962.4	0.350857	0.063945	0.558629	0.388136	0.288685	0.416244	0.524272
ENSMUSG00000100964.2	0.244803	0.255721	0	0	0	0	0.175458
ENSMUSG00000100965.2	1.005385	2.748939	1.373908	1.147252	0.182053	0.623483	3.189275
ENSMUSG00000100966.2	0.467278	0.224859	0.491873	0	0.126622	0.183576	0.85566
ENSMUSG00000100968.2	0.155887	0.025109	0.017011	0.030056	0	0	0.175604
ENSMUSG00000100969.9	19.99269	9.946189	20.959445	4.574305	7.229155	8.870391	15.969925
ENSMUSG00000100970.2	0.910822	0.934307	1.135906	0.277947	0	0.177505	1.172662
ENSMUSG00000100971.2	0.291108	0.795157	0.856389	0.204753	0.21145	0.285028	0.51345
ENSMUSG00000100972.3	0	0	0	0	0.042861	0	0
ENSMUSG00000100973.2	0	0	0	0	0	0	0
ENSMUSG00000100974.2	0	0	0	0	0	0	0
ENSMUSG00000100975.3	8.22541	21.466402	15.715357	32.044861	25.316216	3.66022	17.952212
ENSMUSG00000100976.2	8.313874	0	0	0	0	0	0
ENSMUSG00000100977.2	0	0.300461	0.597307	0.305237	0	0	2.027087
ENSMUSG00000100978.2	0	0	0	0	0	0	0
ENSMUSG00000100979.2	0.713003	0.197745	0.40818	0	0	0	0
ENSMUSG00000100980.2	0.057306	0.076274	0.027885	0.033286	0.027333	0.024327	0.011502
ENSMUSG00000100981.2	0	0	0.217	0	0	0.065278	0
ENSMUSG00000100983.2	0	0	0	0	0	0	0
ENSMUSG00000100984.2	0	0.120232	0	0.241927	0	0.240829	0.992513
ENSMUSG00000100986.2	0	0	0	0	0	0	0
ENSMUSG00000100989.2	0	0	0	0	0	0	0
ENSMUSG00000100990.2	0	0.14251	0.466113	0.360892	0	0.092626	0.667631
ENSMUSG00000100991.2	0	0	0	0	0	0	0
ENSMUSG00000100994.2	0	0	0	0	0	0	0
ENSMUSG00000100995.2	0.129267	0.488901	0.714119	0	0	0.164173	0.129413
ENSMUSG00000100998.2	0	0	0.235114	0.329991	0	0.283818	0.253929
ENSMUSG00000100999.2	5.161178	2.943371	9.564416	2.864948	1.743089	4.500717	12.309955
ENSMUSG00000101000.2	0.041507	0	0.062632	0	0	0	0.234378
ENSMUSG00000101001.2	0.275749	0	0.96208	0	0	0	0.268707
ENSMUSG00000101002.2	0	0	0	0	0	0	0
ENSMUSG00000101004.2	0.211418	0	0.255853	0.238316	0	0.050919	0.183557
ENSMUSG00000101005.2	0	0	0	0	0.381132	0.060374	0
ENSMUSG00000101006.2	0.719934	1.322671	0.323431	0	0.74663	0	0.736668
ENSMUSG00000101007.2	0	0	0	0	0	0	0
ENSMUSG00000101008.2	0	0	0	0	0	0.117271	0
ENSMUSG00000101009.8	2.313463	0.670675	5.096793	0.517784	0.965198	0.692153	3.436723
ENSMUSG00000101011.9	4.50212	6.234609	6.693955	2.12657	4.238945	3.036887	9.527059
ENSMUSG00000101012.8	0.054348	0	0.083329	0	0.126307	0.046816	0.328977
ENSMUSG00000101013.2	0.682169	0.535726	0.90188	0.974713	0.543083	0.286168	0.878235
ENSMUSG00000101014.2	0	0	0	0	0	0	0
ENSMUSG00000101015.2	0.441935	0	0.122174	0.114272	0.381462	0	0.395652
ENSMUSG00000101017.2	0	0	0	0	0	0	0
ENSMUSG00000101018.2	0	0	0	0	0	0	0
ENSMUSG00000101020.2	0.525235	0.234969	0.467842	0.680118	0.128232	0.539651	0.641146
ENSMUSG00000101021.2	0.423915	0	1.720105	0.044562	0.379428	0.172276	0
ENSMUSG00000101022.2	0	0	0	0	0	0	0
ENSMUSG00000101023.2	0.222733	0	0	0.063528	0	0.077937	0.489613
ENSMUSG00000101024.2	0.212379	0.050631	0.332477	0.560429	0.170222	0.100168	0.652274
ENSMUSG00000101025.2	1.71844	0	6.970105	0.80348	0	0	2.462414
ENSMUSG00000101026.2	0.222207	0.061434	0.134608	0.152757	0.134989	0.1198	0.169974
ENSMUSG00000101027.2	0	0	0	0	0	0	0
ENSMUSG00000101028.3	3.342148	1.144411	2.762994	1.090259	1.499713	0.593332	2.139919
ENSMUSG00000101029.2	0	0	0	0	0	0	0
ENSMUSG00000101030.2	0.32656	0	0	0	0	0	0.327794
ENSMUSG00000101031.3	4.119247	3.006354	3.870191	1.801467	2.33536	1.668198	7.307206
ENSMUSG00000101033.2	0.465317	0	0	0	0	0.188701	0.759511
ENSMUSG00000101035.2	0.399419	0.160217	0.456455	0.031731	0.305479	0.120422	0.251655
ENSMUSG00000101036.3	0.519355	0.153752	0.752987	0.467544	0.173741	0	1.000994
ENSMUSG00000101037.4	2.611237	1.58852	2.225234	1.146727	1.51873	0.979145	3.119143
ENSMUSG00000101039.2	0	0	1.331486	0	0	0	0
ENSMUSG00000101040.7	0	0	0	0	0.363066	0	0
ENSMUSG00000101041.2	0	0	0	0	0	0.075943	0
ENSMUSG00000101042.3	0.613785	0.304497	0.753762	0	1.802154	1.383115	0.985157
ENSMUSG00000101043.2	0	0	0	0	0	0	0
ENSMUSG00000101046.2	0	0	0.090048	0.251914	0.280843	0.053834	0.388042
ENSMUSG00000101049.2	0.443229	0.941714	0.540021	0.179884	0.349743	0.269147	1.26054
ENSMUSG00000101050.2	0	0	0.131387	0	0	0	0
ENSMUSG00000101051.8	0	0.276816	0	0.516358	0.836132	0.160299	0.149014
ENSMUSG00000101052.2	0	0	0	0	0	0.156585	0.299926
ENSMUSG00000101053.2	0.706459	0.14142	0	0	0	0.092994	0.440916
ENSMUSG00000101054.2	0	0	0	0	0.403744	0	0
ENSMUSG00000101055.2	0.253293	0.096693	0.525097	0	0	0	0.558941
ENSMUSG00000101056.2	0	0	0	0.108241	0	0	0
ENSMUSG00000101058.2	0	0	0	0	1.536225	0.237109	0
ENSMUSG00000101059.2	3.274847	5.983143	5.197165	5.061371	5.254065	0.767252	3.3304
ENSMUSG00000101060.2	0	0.680729	0.289698	0	0	0.610745	0
ENSMUSG00000101061.3	0.81401	0.847272	0.800252	0.24289	0.145556	1.002114	2.772663
ENSMUSG00000101062.3	1.161961	0.151113	0.356224	0	0.778977	0.177887	1.173506
ENSMUSG00000101063.2	0.403103	0.11669	0.255143	0.117886	0.328875	0.304541	1.434924
ENSMUSG00000101064.2	0	0.055427	0	0	0.198342	0	0
ENSMUSG00000101065.2	0	0	1.744141	0	1.590353	0	4.564864
ENSMUSG00000101066.2	1.470473	1.592484	1.575538	0.325148	0.547058	0.693007	1.277482
ENSMUSG00000101067.4	9.282689	10.604525	10.657541	5.403765	4.854141	5.450128	18.245078
ENSMUSG00000101071.2	0	0	0	0	0.124943	0	0
ENSMUSG00000101072.2	0	0	0	0	0	0	0
ENSMUSG00000101073.3	0.595043	0.27497	0.299545	0.169536	0.362986	0.292487	0.390117
ENSMUSG00000101074.2	1.391291	2.720933	1.844184	0	0	2.204545	2.160621
ENSMUSG00000101075.2	0	0	0.306838	0	0.699959	0	0.695734
ENSMUSG00000101076.3	0	0	0	0	1.052512	0	0
ENSMUSG00000101077.2	0.074124	0	0.116515	0.107306	0.239299	0.034934	0.062352
ENSMUSG00000101078.4	0.256822	0.11094	0.553834	0.166582	0.150086	0.259497	0.514081
ENSMUSG00000101079.2	0.365238	0	0.464394	0	0	0	0.167803
ENSMUSG00000101080.2	7.035689	2.421334	9.141366	0.744795	2.17345	5.657928	10.102988
ENSMUSG00000101081.2	2.038333	1.06839	3.210656	0.849002	0.848201	1.939541	3.874381
ENSMUSG00000101082.2	0	0	0	0	0	1.546874	0
ENSMUSG00000101083.2	0	0	1.948921	0	0	0	0
ENSMUSG00000101084.2	0.585094	0	0.969806	0	0.504708	0	0.654393
ENSMUSG00000101085.2	0.178962	0	0	0	0	0	0.153054
ENSMUSG00000101086.4	0.895254	0.385148	0.713001	0.101998	0.383335	0.353612	0.879836
ENSMUSG00000101087.2	0	0.276344	0.200153	0	0.207988	0	0.21571
ENSMUSG00000101088.8	0.363402	0	0.357101	0.144592	0.160075	0.24571	0.466789
ENSMUSG00000101089.4	0	0	0.101238	0	0	0.326464	0.108317
ENSMUSG00000101090.7	0.349603	0.147968	0	0	0	0.182363	0
ENSMUSG00000101091.2	0.06795	0.063795	0.079037	0	0	0	0
ENSMUSG00000101092.2	0	0	0	0	0	0	0
ENSMUSG00000101093.2	0.307812	0.143088	0.313438	0.178419	0.118493	0.242839	0.377117
ENSMUSG00000101094.2	0	0	1.391859	0	0.274254	0	0
ENSMUSG00000101095.2	0	0	0	0	0	0	0.657103
ENSMUSG00000101096.2	0	0	0	0	0	0	0
ENSMUSG00000101097.2	0.101047	0.022966	0.27687	0.068219	0.150239	0.079979	0.511198
ENSMUSG00000101098.2	0	0	0	0	0	0	0
ENSMUSG00000101100.8	4.489357	3.542548	3.77932	0.458204	0.463946	3.371751	3.333316
ENSMUSG00000101101.2	0.244961	0	0.193962	0	0	0.038581	0.762062
ENSMUSG00000101102.4	4.366649	3.868705	3.296386	4.868907	4.140523	2.085867	7.786685
ENSMUSG00000101103.2	0	0	0	0	0	0	0
ENSMUSG00000101104.7	0	0	0	0	0	0	0
ENSMUSG00000101107.2	0.923487	0.224269	0.881305	0.256125	0.38897	0.281527	0.846013
ENSMUSG00000101108.2	0	0.102367	0	0	0.458244	0	0.127657
ENSMUSG00000101110.2	0	0	0	0	0	0	0
ENSMUSG00000101111.2	259.744771	2642.058752	338.448291	1635.17831	2089.476353	286.599607	2100.334701
ENSMUSG00000101112.3	4.907776	1.462859	3.967236	1.113251	1.128421	1.695206	4.088453
ENSMUSG00000101113.2	0.890799	0	0	0	0	0	0.652156
ENSMUSG00000101114.2	0	0	0	0	0	0	0
ENSMUSG00000101115.2	5.868092	0	0	0	3.260228	0.493797	2.087604
ENSMUSG00000101116.2	0	0	1.225724	0	0	0.240567	2.367109
ENSMUSG00000101117.2	0	0	0.384186	0	0.410218	0	0.421337
ENSMUSG00000101119.2	0	0	0	0	0	0.476806	0.588808
ENSMUSG00000101120.2	0	0	0	0	0	0	1.974368
ENSMUSG00000101122.2	1.446613	1.144417	0.913915	1.159866	0.947437	0.446172	1.728862
ENSMUSG00000101123.2	0.65795	0	1.430409	1.538325	0	0.369299	0.343647
ENSMUSG00000101124.2	0	0	0	0	0	0	0
ENSMUSG00000101126.3	0.234565	0.045686	0.050071	0	0.024903	0.19097	0.233752
ENSMUSG00000101127.2	0.358582	0.311746	1.558774	0	0	0.21599	0
ENSMUSG00000101128.2	0	0	0	0	0	0	0
ENSMUSG00000101129.2	0	0.457751	0.500571	0	0.451254	0.373537	1.005061
ENSMUSG00000101130.2	0.166831	0	0	0	0	0	1.966112
ENSMUSG00000101131.2	0	0	0	0	0	0	0
ENSMUSG00000101132.3	0.483577	0.623001	1.741681	0.731499	0.280601	0.870235	0.291256
ENSMUSG00000101133.3	1.481287	0.166981	1.610639	0.555405	0.382254	0.74188	2.829907
ENSMUSG00000101134.2	1.81065	0.604235	2.243565	0.302251	0.53368	2.72599	0.805917
ENSMUSG00000101135.2	0.34986	0.261804	0.568832	0.088467	0.49268	0.567402	1.123964
ENSMUSG00000101136.2	0	0	0	0	0	0	0.910144
ENSMUSG00000101137.2	0	0	0	0	0.214024	0.153016	0
ENSMUSG00000101139.2	4.572081	0	0	0	0	2.8149	4.308315
ENSMUSG00000101140.2	0	0	0.837983	0.568268	0	0.165707	0
ENSMUSG00000101141.2	0	0.082738	0.714225	0.280686	0	0	0
ENSMUSG00000101142.2	0.357384	0	0.21521	0	0	0	0
ENSMUSG00000101143.2	0	0	0	0	0	0	0
ENSMUSG00000101144.3	0.123252	0.064282	0.385411	0.256548	0.212251	0.056236	0.115671
ENSMUSG00000101145.2	0	0	3.152086	0	0	2.905375	0.934051
ENSMUSG00000101146.2	0	0.347152	0	0	0.03968	0	0
ENSMUSG00000101147.2	0	0	0	0	0	0	0
ENSMUSG00000101149.2	0	0	0	0	0	0	0
ENSMUSG00000101151.2	0.14801	0	0	0	0.127815	0.445736	0
ENSMUSG00000101152.2	0	0	0	0	0	0	0
ENSMUSG00000101153.3	0.274601	0.192369	0.1264	0.192198	0.042595	0.207833	0.360523
ENSMUSG00000101154.2	0.163727	0.076431	0.083701	0.114527	0.338384	0.180724	0.484309
ENSMUSG00000101155.7	3.824528	11.527949	9.25048	2.268629	7.847626	3.94709	19.915124
ENSMUSG00000101156.2	0.190763	0.147168	0.383209	0.095031	0.12175	0.124795	0.63957
ENSMUSG00000101158.3	0	0	0	0	0	0	0
ENSMUSG00000101159.2	0	0	0	0	0	0	0
ENSMUSG00000101160.2	0	0	0.565806	0	0	0.201386	0
ENSMUSG00000101162.5	0.931939	0.659605	1.781737	1.413282	1.759627	0.697486	2.497504
ENSMUSG00000101164.8	0	0.114225	0.613865	0	0	0	0
ENSMUSG00000101166.8	0.249212	0.098942	0.031591	0.11355	0	0.06749	0.101272
ENSMUSG00000101167.2	0	0.046812	0	0.187996	0.313648	0.062212	0.274177
ENSMUSG00000101168.2	0.286306	0.314542	0.608458	0.059525	0.416386	0.296352	1.312739
ENSMUSG00000101170.2	8.868467	6.727715	11.34416	2.741896	3.98183	4.606336	17.118217
ENSMUSG00000101171.2	0.284433	0	0	0	0.367234	0	0.507858
ENSMUSG00000101172.4	0.25866	0.193427	0.590404	0.507253	0.890952	0.176126	0.959042
ENSMUSG00000101173.2	0	0.736265	0	0	1.10988	0	1.946358
ENSMUSG00000101174.9	0.168705	0.061736	0.034375	0.037796	0.067884	0.044331	0.161615
ENSMUSG00000101178.2	1.036423	1.50536	0	0	0	0	1.953031
ENSMUSG00000101179.3	0.973504	0.505317	0.569294	0.700881	0.135553	0.367007	0.538372
ENSMUSG00000101180.2	0	0	0	0	0	0	0
ENSMUSG00000101181.3	8.28701	4.383194	11.463284	2.513088	4.649776	5.217622	14.145195
ENSMUSG00000101182.2	0	0	0	0	0	0	0
ENSMUSG00000101183.2	0.694392	0	0	0	0	0	0
ENSMUSG00000101186.2	0.486056	0.203151	0	0	0.687947	0	0
ENSMUSG00000101188.2	0	0	0	0	0	0	0
ENSMUSG00000101189.3	0.844238	0.959065	0.704932	0	0.342744	0.651285	1.482279
ENSMUSG00000101190.7	0.237122	0	0.223015	0	0	0.34611	1.281641
ENSMUSG00000101191.8	2.235497	1.284795	3.601866	1.055979	2.258195	1.288419	3.116646
ENSMUSG00000101192.7	0	0	0.241407	0	0	0.560146	0.559255
ENSMUSG00000101193.2	0	0	0	0	0	0	0
ENSMUSG00000101194.2	0	0	0	0	0	0	0
ENSMUSG00000101195.2	0.054691	0	0.206561	0.014664	0.159327	0.023365	0.149504
