Geneid	male_4m_1	male_4m_2	male_4m_3	male_4m_4	male_4m_5	female_4m_1	female_4m_2	female_4m_3	female_4m_4	female_4m_5	male_18m_1	male_18m_2	male_18m_3	male_18m_4	male_18m_5	female_18m_1	female_18m_2	female_18m_3	female_18m_4	female_18m_5
ENSMUSG00000089157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085687	10	7.012	19.034	12.043	11.042	7.051	8.038	14.046	17.11	15.087	6	4.007	8.013	8	11	11.038	10.099	10.003	12	8.026
ENSMUSG00000109024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091732	3.293	0	1.004	0	0	0	0	0	0	0	0	0	1.002	0	1.002	0	0	1.002	1.034	0
ENSMUSG00000098417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000314035	624.506	487.021	810.034	510.16	454.02	519.027	392.092	478.99	608.19	830.156	541.176	562.978	539.007	397.005	381.001	495.003	678.002	445.077	727.737	584.153
ENSMUSG00000059136	22.223	18.722	25.615	14.804	13.935	27.719	18.537	16.29	18.135	16.58	13.503	12.286	23.743	26.062	18.341	14.01	19.851	20.987	20.826	14.195
ENSMUSG00000129120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000315052	1323.07	1099.17	1954.58	1204.25	900.329	1253	965.192	1081	1300.13	1557.03	903.043	1078.02	1127.15	834.09	710.041	1044.02	1188.24	989.031	1493.25	1353.02
ENSMUSG00000076505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104843	1	0	1	1	3	1	2.001	4.001	2.299	0	1	0	0	1	0	1	2.001	0	2.001	0
ENSMUSG00000124855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142079	0	0	2.002	0	0	0	0	0	0	1.002	3.005	3.005	1.001	0	0	0	0	1.018	1.026	0
ENSMUSG00000114800	4.251	11.122	4.175	16.502	1.125	3.51	11.146	11.359	6.43	6.021	2.394	7.664	15.618	9.22	7.642	7.286	11.782	10.249	14.747	1.272
ENSMUSG00000096336	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0
ENSMUSG00000092998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044288	2435	2055	3416.99	1830	1633	2369	1412	1968.97	2167.97	2940	1733	1859.98	1446	1266	1429	1626	2009	1476	2686	1829.94
ENSMUSG00000137596	3	1	8	9	5	5	2	7	4	5	10	6	9.49	6	8	7	4	3	9	8
ENSMUSG00000076501	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000105650	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000490930	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
ENSMUSG00000137438	4	11	13	11	1	6	13	3	5	11	5	3	4	1	3	4	4	4	4	6
ENSMUSG00000093624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096086	0	0	0	0	0	0	0	0	0	1.001	0	1	0	0	0	0	0	0	0	1
ENSMUSG00000109746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047123	120	116	183	110	89	149	76	127	131	158	62	71	74	57	44	67	92	65	109	91
ENSMUSG00000107907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000133431	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036371	3160.7	2732.24	4707.83	2757.94	2036.97	2773.83	2156.54	2777.91	3587.98	4183	3810.34	3599.98	3390.9	2616.84	2563.97	3360.82	4139.86	3006.94	4475.79	3667.94
ENSMUSG00000101522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000122413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993	0	0	0	0
ENSMUSG00000124929	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG000000479051	1.063	0	1.1	3.262	1.072	1.063	0	0	0	3.486	0	1.119	0	2.17	0	1.058	2.151	0	2.281	0
ENSMUSG000000208397	0	0	0	1	0	1	0	1	0	2	2	1	0	0	0	0	0	1	0	0
ENSMUSG000000215691	13	8	22	14	10	5	9	12	15	12	7	11	13	9	9	12	11	8	9	8
ENSMUSG00000110648	0	0	0	0	0	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032744	163	106	350	168	100	167	122	159	124	193	129	150	132	79	78	70	115	103	192	149
ENSMUSG00000143285	0	0	0	1.157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128117	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000123767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048796	516.201	477.679	746.065	393.087	341.885	499.454	331.645	432.809	483.424	706.665	307.298	325	319.561	223.157	226.414	301.129	391.874	269.999	393.061	348.999
ENSMUSG00000105568	5	5	6	13	7	4	7	7	9	5	14	3	11	3	2	6	4	3	12	4
ENSMUSG000000364024	1712	1319	2018.99	1325	1082	1473.98	839	1310.99	1527.99	1778	1092.94	1229	1278	904.977	862.986	1042	1531	898	1598	1208
ENSMUSG00000093755	0	1.007	0	1.965	1	1.001	0	0	2.078	0	0	0	0	1.047	0	0	1.14	0	0	1.003
ENSMUSG00000115322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104745	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000108231	28.689	20.368	29.641	29.808	17.561	17.093	26.53	29.006	39.789	44.609	25.55	17.965	13.221	9.646	2.357	14.771	11.134	7.436	28.462	23.339
ENSMUSG00000128303	0	0	1	0	0	1	0	0	0	0	2	1	1	0	1	1	1	1	3	1
ENSMUSG00000107721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025239	300	287	445	281	187	287	184	254	301	321	192	238	244.001	182	108	156	256	198	269	243.001
ENSMUSG00000091012	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0
ENSMUSG00000067684	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000124728	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0
ENSMUSG00000062905	1	1	0	0	0	0	0	1	0	2	0	2	1	1	0	1	2	2	0	1
ENSMUSG00000108086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000126762	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000126973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103646	3.001	5.002	1.001	1.016	2	1	1.658	1	1.001	2.001	2	1.001	4	0	2.01	1.015	1	3.001	4.332	1
ENSMUSG00000107479	4	2	1	0	4	3	1	4	1	2	4	3	10	1	2	4	7	2	1	10
ENSMUSG00000130182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000418720	2.219	0	0	0	0	0.978	0	1.002	0	0	1.006	1.976	0	2	0	0	0	0	0	0
ENSMUSG00000106905	28	23	23	19	15	26	22	23	31	35	11	10	14	14	13	14	21	16	15	13
ENSMUSG00000138070	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000024584	459	326.003	555	416	276.999	434.999	298	385.001	403	609.999	291	348	331.999	245	273.999	325	412.001	338.001	517	406
ENSMUSG00000103694	29.623	29.559	22.372	12.657	20.401	38.246	27.017	5.658	32.743	11.534	10.388	14.941	24.554	11.998	9.814	15.067	21.934	13.669	23.211	17.123
ENSMUSG00000134516	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000108772	0	1.208	6.297	5.049	2.372	0	1.2	4.715	0	7.937	3.664	10.631	4.679	1.117	4.357	0	2.727	7.629	13.217	8.613
ENSMUSG00000090478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000296856	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	2	1
ENSMUSG00002075157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083306	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1
ENSMUSG00000082115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098130	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000060879	0	0	0	1.002	0	1.052	0	0	0	0	0	0	0	0	0	0	0	1.001	1.001	0
ENSMUSG000000441623	3	3	2	1	0	0	1	6	3	1	3	2	1	1	1	1	2	2	0	0
ENSMUSG00000133411	0	0	0	0	1.217	0	0	0	1	1	1	0	0	0	0	0	0	1	2.56	1
ENSMUSG00002075745	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000108052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000598390	172.602	172.532	275.608	192.649	132.005	180.283	112.026	147.277	158.341	253.21	178.758	177.606	153.597	111.543	123.847	154.895	258.546	183.403	198.264	202.846
ENSMUSG00000083722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000291017	1217	966.999	1864	1098	867	1250	836	1019	1143	1431	716.999	842	954.001	560.001	585.999	596.999	717	750.001	1532.97	815.001
ENSMUSG00000087306	7.27	3.13	9.313	4.154	3.004	2.449	0	4.007	5.019	9.234	6.065	2.826	15.356	6.009	4.004	9.972	16.415	12.118	9.856	7.118
ENSMUSG00000103852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142945	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0
ENSMUSG00000082220	0	0	0	1.012	0	0	0	0	1.185	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108230	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000119835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000200590	7.618	8.356	9.533	10.397	1.137	4.2	3.441	5.082	11.805	1.089	7.263	34.581	9.147	18.087	4.866	5.228	20.345	8.7	26.673	15.253
ENSMUSG00000029919	65.136	68	110	81.006	54.01	80.002	73.157	92.136	86.938	93.594	74.151	96.001	112.157	67.004	81	78	115	87.004	176.364	113
ENSMUSG00000081359	0	1.022	0	0	0	0	0	0	1.047	1.024	2.051	1.037	1.029	0	1.024	0	0	0	0	0
ENSMUSG000000592885	71	50	143	47	42	76	94	116.98	118	103	170	157	177	76	136	176	159	78	119	189
ENSMUSG00000037752	98.887	74	143.011	85.015	69	94.007	66.323	76.784	101.039	103.033	76.027	56.005	67	49	42	57.005	78	80.001	105.008	105.029
ENSMUSG00000065585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084140	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000133245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080743	0	0	1	2.135	0	0	0	2.011	0	0.976	0	0	1	0	1	0	0	0	0	0
ENSMUSG00000122233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000296617	152	99	283	187	121	241	574.999	178.053	244.87	185	127	163	232	123	62	127	155	154	187	236
ENSMUSG00000115819	0	0	0	1.269	0	2.595	0	0	0	0	0	0	1.047	0	0	2.618	0	0	0	0
ENSMUSG00000086176	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSMUSG00000083469	5	0	0	0	0	0	1	1	2	2	1	0	0	1	0	1	0	1	1	0
ENSMUSG000000341455	729.001	680	1007	640	492	791	471	537	706	1029	299	408	404.999	318	301.001	451.999	489	331	527	404.999
ENSMUSG00000142599	0	1.104	1.179	0	1.001	3.583	0	0	0	0	0	1.001	0	0	0	0	0	0	1.435	0
ENSMUSG00000100744	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000131487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000124258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000107700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000122749	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1.001	0
ENSMUSG00000053442	3	1	5.01	2	4	7.015	5	4.013	3.013	5	5.061	4	11	5.023	4.013	4	5	6	1	0
ENSMUSG00000131232	0	0	0	0	0	0	0	0	0	0	0	1.001	0	0	0	0	0	1.001	0	0
ENSMUSG00000139251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107525	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000120204	4	1	9.105	5	4	3	1	5	4	4	9	6	10	6	4	4	14	3	5	11
ENSMUSG000000714241	184.357	182.013	297.419	173.468	154.871	199.161	97.7	141.545	183.325	242.98	142.054	160.425	116.753	98.506	116.27	101.072	115.868	108.534	217.903	143.122
ENSMUSG00000103766	0	4.082	2	0	4	1	2.027	0	0	0	1	2	0	0	0	0	1.006	0	0	1.005
ENSMUSG00000104306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000121379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086819	2.442	1	1	4.288	0	2.466	2.291	0.998	1.922	1.388	1	0	0	0.989	1.028	2.001	0	0	1.089	0
ENSMUSG00000124895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000126783	0	0	0	0	0	0	10.476	0	0	0	0	0	0	0	0	2.851	0	0	0	0
ENSMUSG00000107908	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1
ENSMUSG00000107590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000295994	1315.01	1038.95	1920.98	1068.39	908.005	1269	689.005	1039.41	1179.01	1613.95	721.442	769.001	740.083	609.424	608.001	790	959	703.579	996.004	789.946
ENSMUSG00000108246	1	1	0	3	0	1	1	0	0	0	2	1	1	1	0	2	2	0	3	2
ENSMUSG000000298618	411.846	464.878	758.433	324.114	214.642	493.94	398.553	511.814	531.149	566.575	425.103	444.941	509.352	305	410.795	421.106	471.804	313.661	413.669	479
ENSMUSG00000120694	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000126535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099478	254.013	228.663	376.049	279.903	158.012	205.025	149.906	237.116	293.068	322.836	301.073	244.151	259.641	257.98	190.006	239	301.869	247.917	245.041	269.022
ENSMUSG000000696015	3295	3118.95	4528	3093	2327	2910	2064	2522.89	3458	4438.59	2743	2979	2796	2224	1751	2852	2806	2353	3952	2765
ENSMUSG00000109492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.056	0	0	0	0
ENSMUSG00000126460	0	3.491	0	0	1.634	0	1.579	0	0	0	2.179	0	0	0	0	0	0	0	3.761	4.935
ENSMUSG00000108098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000130732	0	1.017	1	1.01	0	0	1.021	0	0	0	4.003	1.031	2.023	1.02	0	0	0.93	3.272	2.574	1.321
ENSMUSG00000082750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107755	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	1
ENSMUSG00000076312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000258894	6323	4795	8646	5427	3985	6085	3951	5482	6547	8303	6158	6257	6153	3991	4935	5203	7253	5870	8819	5984
ENSMUSG00000082208	15.001	8	17.001	10.644	10	5	6.208	16.922	10.995	18.003	13.995	7.001	8	8	4.206	15	13.001	8.001	18.721	10
ENSMUSG00000094409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000128178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000123660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138112	0	0	0	0	1.688	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1
ENSMUSG00000131569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000144150	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000135799	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045948	1163	1052	1787	1080	782	1168	814	979	1308	1616	919	1070	1046	715	694	975	1294	939	1376	1164
ENSMUSG00000135613	1	2.022	0	0	0	0.999	1	0	1.006	1	0	0	3	0	0	0	1	2	0	0
ENSMUSG000000467640	2	1	1	0	1	0	0	1	0.996	2	11	9	7.999	8.999	5	13.999	25.03	10	13.001	20
ENSMUSG000000324915	18	20	50	29	32	28.94	26	20.925	30	29	27	32	24	20	11	30	30	26	29	25
ENSMUSG00000129276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000136787	0	0	1.04	1.002	1.027	1.02	0	0	1	0.867	2.459	0	1.096	0	1	1	0	1.005	0	1.253
ENSMUSG00000090417	0.972	0	0	0	0	1.005	0	0	1.018	0.976	2.095	1	0	0	0	0	1	2	0	0
ENSMUSG00000080949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000123923	0	0	2.42	0	0	0	1.008	1.276	0	0	2.05	0	0	0	0	1.213	0	0	1.089	1
ENSMUSG00000141014	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000523958	219.813	200.559	339.516	203.003	140.001	262.99	152.77	182	221.072	307.976	184.821	196.507	193.863	167.998	139	179.302	223.03	148.901	248.586	202.995
ENSMUSG000000429011	517.629	368.446	639.333	452.011	283.851	409.368	332.933	340.399	471.596	548.852	529.145	552.242	521.812	375.171	347.179	409.425	474.232	440.51	678.983	525.464
ENSMUSG00000078249	0	0	0	0	0	0	0	0	0	4.227	0	4.596	0	0	0	6.089	0	0	0	0
ENSMUSG000000730450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000137097	3	4	6	2	1	2	4	3	3	1	0	0	3	1	0	2	4	2	0	2
ENSMUSG00000108110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000143138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090777	0	5	3	1	1	6	4	1	6	7	2	0	1	0	1	0	1	1	0	0
ENSMUSG00000125041	0	0	0	1.597	0	0	0	1.057	0	0	0	0	0	0	0	0	0	0	2.029	0
ENSMUSG00000045441	613	661	992	601	451	760	448	653	656	945	367	579	324	333	385	377	368	327	1024	488
ENSMUSG00000132920	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000142146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000122297	2	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000125930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000137837	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0
ENSMUSG00000134876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083027	1.127	0	0	0	0	0	0	0	0	0	0	1.09	0	0	0	0	0	0	0	0
ENSMUSG00000122113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000052201	4	4	6	2	6	1	1	2	3	4	4	6	1	0	4	3	1	5	8	8
ENSMUSG00000099609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000122735	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000093741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000348506	2610	2247	3825	2296	1761	2499	1532	2163	2310	3317	1848	2040	1990	1384	1379	1861	2410	1712	2435	2146
ENSMUSG00000093518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107960	0	0	1	0	0	2	1	1	3	0	0	1	0	0	2	0	0	2	0	0
ENSMUSG00000102269	0	1.025	0	0	0	0	0	0	0	0	1.014	0	0	2.074	0	0	0	0	2.032	1
ENSMUSG00000093461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000329214	2	3	4	0	2	2	0	3	1	1	2	2	1	0	1	0	1	2	8	1
ENSMUSG00000098339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000017004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095670	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000093530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000132246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104861	73.956	57.861	93.902	75.917	42	65.867	42.146	56.912	88	84.649	103.793	117.787	95.95	69.801	72.969	111.8	121.885	86.919	118.908	122.879
ENSMUSG00000048015	5	6	5	2	6	10	3	2	12	10	6	4	4	1	5	10	7	1	2	6
ENSMUSG00000115705	2	0	1	0	1	0	1	1	1.872	0	1	0	0	0	0	0	0	1.006	0	0
ENSMUSG00000104024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000114293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000633641	41.297	24.159	55.136	37.119	29.287	39.712	39.38	25.792	45.401	33.246	23.307	36.032	37	32.383	25.853	32.995	42.001	29.76	49.804	44.233
ENSMUSG00002076097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG000000393239	615	625	1276	676	494	746	804	659	737	941	677	1088	1095	830	511	655	1328	893	1019	973
ENSMUSG00000040321	66	69	109	91	54	80	56	67	72	104	81	107	98	55	67	87	105	80	122	106
ENSMUSG00000093581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000131599	0	0	0	0	0	0	0	1	1	0	1.004	0	0	0	0	0	0	0	0	0
ENSMUSG00000071428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974	0
ENSMUSG00000076474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002076051	3.003	0	0	1.156	0	0.99	0	0	0.997	0	0	0	0	0	0	0	0	0	2.023	0
ENSMUSG00000093708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000113227	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000140613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000111961	1	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	1	1	0	0
ENSMUSG00000095081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
