gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000085623	Gm16041	-0.824848308158053	0.00267540517342724	1.30521602003197	-1.78047729914601	0.873502128491729	1.40699063785441	-0.234937960727795
ENSMUSG00000033793	Atp6v1h	3.57318074470615	3.13403930877628	3.40112772481766	3.87570316797106	1.99873423307596	3.79020851001553	3.63237590604677
ENSMUSG00000025905	Oprk1	-0.807092043161745	0.40886664894224	0.892906081706005	-1.14586914195482	0.308893897408481	0.532151742412214	-0.748533718908643
ENSMUSG00000090031	4732440D04Rik	1.28527017672749	1.60073902038395	2.22126204393227	0.661320918552395	0.782767308270291	2.41547101892891	1.66916471238935
ENSMUSG00000025907	Rb1cc1	3.26463872207997	3.1377896605109	3.79654483749821	3.66382716942354	2.58425223607611	3.98079037636089	3.76393507217772
ENSMUSG00000033740	St18	0.699280894667808	1.34998396004933	2.22264070337216	0.24043098238479	1.90602960259718	1.61349611276197	-0.0748853275315966
ENSMUSG00000051285	Pcmtd1	3.64110857553444	3.4319197187502	4.11166902411367	3.87649727864254	2.61898133126668	3.81486900308838	3.85976694799261
ENSMUSG00000097797	Gm26901	-0.0337004790042315	0.576223789227555	0.811192326658794	-0.579342683668763	1.0093494886808	1.58283249941572	-0.320689518204404
ENSMUSG00000104226	Gm7470	0.068793419472243	2.4813027144653	2.03749368387694	0.60257502348626	2.27474033123087	2.40906855805211	-0.084360852556447
ENSMUSG00000025909	Sntg1	0.361144796877266	1.37134633718107	1.28275791161553	-0.352513510895211	1.62324725788035	1.49187766085645	-0.407129416629289
ENSMUSG00000102253	Gm38259	-0.15342948559319	0.66380863283689	1.52680488969623	-0.322049918845384	1.04700653083452	1.05088258380856	-0.887391140270722
ENSMUSG00000079671	2610203C22Rik	-0.108074011972949	0.736755238341882	1.19390119443008	-0.0528522915738563	0.364968635340084	1.38181189500411	-0.747211227051086
ENSMUSG00000103411	Gm18300	-1.21496927852916	1.51132221638527	2.30010097866727	-0.159538701982544	1.36246069480616	2.07764859557857	0.245632097167213
ENSMUSG00000061024	Rrs1	3.01685777001664	2.34806214047795	3.39748078036299	3.79555960839162	2.1182997598721	3.4776213596284	3.50075725548987
ENSMUSG00000025911	Adhfe1	1.71869379611153	1.31869744930882	2.19997234361784	2.20712513604246	0.117027841994968	1.34671812449159	0.993019733184493
ENSMUSG00000025912	Mybl1	0.880886452417705	1.91861022632354	1.62804870751493	-0.162083802476296	1.44295350334065	2.06273139323562	0.294283153970067
ENSMUSG00000045210	Vcpip1	3.42554951524309	3.23642678492629	3.73949946754378	3.96241237770535	2.71525256592472	4.19729185058896	3.83852940052815
ENSMUSG00000097893	1700034P13Rik	-0.079641186376854	-0.154806036576801	0.86867720393969	-0.140371537887759	0.235258115780365	0.964906598498835	-0.039977952545204
ENSMUSG00000025915	Sgk3	2.98450582179517	2.95007433677072	3.53234233883134	3.94097252405458	2.44414774860165	4.19697120150895	3.89954097231498
ENSMUSG00000098234	Snhg6	1.41782682132131	1.81058931402804	2.57929470351218	2.48209764085849	2.1007500694216	2.2962713166654	2.3669984099177
ENSMUSG00000046101	Mcmdc2	0.333018499564353	1.01659016684146	1.26932660627797	0.217049186071105	0.609838198123676	1.27786544253076	-0.0147921727309566
ENSMUSG00000121270	Gm57177	1.86203173129852	1.74494297849437	2.39166122704989	1.89401704591483	1.786251926871	2.26994870404831	2.04791702115619
ENSMUSG00000025917	Cops5	4.35023455965572	3.68086401721294	4.46342892271391	4.92375468498279	2.69895393039627	4.65445644378539	4.64077700055239
ENSMUSG00000056763	Cspp1	1.97465757706569	2.24078205632282	2.6307102152571	2.1262035405196	2.01618967231918	2.76487251722003	2.20934023723032
ENSMUSG00000067851	Arfgef1	3.51471786713328	3.294941911917	3.87412358561575	4.06338526146888	2.93027247246881	3.9785318024087	3.96697509278003
ENSMUSG00000102556	Gm37569	1.06795743546112	2.50059205518901	2.12313353448507	1.12389503582927	2.14540872672245	2.48463153449804	0.493632623790099
ENSMUSG00000042501	Cpa6	1.21768070720782	1.37974009567948	1.99125390098074	0.932856560253803	0.990322160618138	1.95728262216222	0.673066189911296
ENSMUSG00000103448	Gm37133	-1.91934941667921	0.189057589119326	2.23896132063879	0.281397805630942	1.49145707333424	2.15761412094079	-0.841529479050777
ENSMUSG00000048960	Prex2	1.41529219865444	1.16767029128871	1.97305431540228	0.858519226168962	0.686145764054892	1.87977844991703	1.04253289852076
