gene_id	SRR9126859_1	SRR9126934_1	SRR9127063_1	SRR9127293_1	SRR9127308_1	SRR9127357_1	SRR9127396_1
ENSMUSG00000105275.2	0	0.700996	5.966643	1.959908	2.037126	0.237604	0
ENSMUSG00000105277.2	0	0.531827	1.240797	0.22926	0	0	0.287938
ENSMUSG00000105278.2	0.065628	0.040734	0.214157	0.070333	0.121937	0.075793	0.116683
ENSMUSG00000105279.3	0.344512	0.287972	0.553316	0.067357	0.497434	0.32988	1.0514
ENSMUSG00000105280.2	0.03626	0.025062	0.213323	0	0.027312	0.05097	0.066005
ENSMUSG00000105281.2	0.692428	0.382882	0.40737	0	0.104313	0	1.134408
ENSMUSG00000105282.2	0.06892	0.095274	0.270314	0.041621	0.069218	0.080733	0.24046
ENSMUSG00000105283.4	2.425759	1.347074	3.385313	1.711636	1.653514	2.003512	3.050155
ENSMUSG00000105284.2	0.090506	0.187518	0	0	0	0	0
ENSMUSG00000105285.2	103.737244	100.602149	56.017997	69.50911	59.269938	62.493739	143.825072
ENSMUSG00000105286.2	0.167393	0.115701	0.164135	0.242615	0.126087	0.588255	0.152356
ENSMUSG00000105287.2	10.821534	8.180938	16.915646	5.982543	5.161376	8.670993	22.140909
ENSMUSG00000105289.2	0.238194	0.018267	0.261826	0.076596	0.108197	0.120716	0.253163
ENSMUSG00000105290.2	0.702251	0.384965	0.926023	0.175487	0.364802	0.272316	1.057931
ENSMUSG00000105291.2	0.288802	0.199618	0.453088	0.020929	0.282798	0.121789	0.210287
ENSMUSG00000105293.2	0.286846	0.141618	0.331487	0.148481	0.138898	0.28081	0.438238
ENSMUSG00000105294.2	0	0	0	0	0	0	1.222355
ENSMUSG00000105295.2	1.567137	0	0	0	0	1.101451	0
ENSMUSG00000105296.4	1.140189	0.351826	0.945074	0.457289	0.881584	0.318648	1.480394
ENSMUSG00000105297.3	1.351563	0.278625	3.2314	0.427233	0.353224	0.709015	0.909561
ENSMUSG00000105298.3	0.07023	0	0	0	0	0.049361	0.191763
ENSMUSG00000105299.3	0	0.134216	0.76036	0.13328	0	0	1.672673
ENSMUSG00000105300.3	2.842276	1.170079	5.188302	0.849197	1.438693	2.806674	3.276658
ENSMUSG00000105301.2	0	0.637798	3.129154	0	0	0	0
ENSMUSG00000105302.2	0.091612	0.063322	0.287454	0.079669	0.151814	0.012878	0.150089
ENSMUSG00000105303.2	0.103242	0.142721	0.404931	0	0	0	0.187936
ENSMUSG00000105304.2	0.314065	0.667412	0.958415	0.944453	0.691627	0.35947	0.916595
ENSMUSG00000105305.2	0.189569	0.087362	0.929719	0.183242	0.166654	0.26662	0.373986
ENSMUSG00000105306.2	2.367952	0.27306	1.632578	0.726722	2.975721	7.374398	1.082045
ENSMUSG00000105307.2	0.232656	0.16081	0.260717	0.15656	0.025035	0.245281	0.378136
ENSMUSG00000105308.6	1.639396	0	0.355445	0	0.117	0.055019	1.117046
ENSMUSG00000105309.2	0.337517	0.116645	0.220631	0.081531	0	0.118611	0.153598
ENSMUSG00000105310.2	0	0	0	0	0	0	1.785438
ENSMUSG00000105311.2	0	0	0	0	0	0	0
ENSMUSG00000105313.2	0	2.205787	0	0	0	0	0.580919
ENSMUSG00000105314.2	0.25216	0	0	0.181708	0.189591	0.176906	0.228586
ENSMUSG00000105315.2	0.170286	0.382527	0.041743	0.061702	0.288599	0.418895	0.929935
ENSMUSG00000105316.2	0	0	0.408601	0	0	0	0.474098
ENSMUSG00000105317.3	0	0.08385	0.148688	0.021978	0	0.213158	0.193225
ENSMUSG00000105319.2	1.36731	0	4.022085	0	1.029912	0	0
ENSMUSG00000105320.3	4.398658	1.724412	5.009572	1.70633	8.184369	1.043944	9.640579
ENSMUSG00000105322.2	0.171131	0.135183	0.275672	0.070867	0.165732	0.32647	0.311517
ENSMUSG00000105323.2	0	2.126124	1.508072	0	0	0.360327	0.930125
ENSMUSG00000105324.2	0.140111	0	0.106854	0.146664	0.023453	0.076593	0.113355
ENSMUSG00000105325.2	0.072749	0.351985	0.071354	0.053859	0	0.102271	0.264438
ENSMUSG00000105326.2	0.860281	0.867155	0.738094	0.571482	0.539998	0.251934	0.32625
ENSMUSG00000105327.2	0	0.359542	0	0	0.391819	0	0
ENSMUSG00000105328.2	0.390032	0.186086	0.708757	0.207197	0.250341	0.254753	0.51653
ENSMUSG00000105329.3	0	0	0	0	0	0	0
ENSMUSG00000105331.3	2.319737	1.212892	3.150754	0.658617	1.197483	1.459164	2.779359
ENSMUSG00000105332.2	0.065996	0.205272	0.194134	0.119566	0.099422	0.208732	0.24027
ENSMUSG00000105333.2	0	0	0	0	0	0	0
ENSMUSG00000105334.2	0.521075	0.317792	0.390713	0.022213	0.069264	0.377006	0.488216
ENSMUSG00000105335.2	0.082102	0	0	0	0	0	0.074727
ENSMUSG00000105336.2	0	0.108836	0	0	0	0.077863	0
ENSMUSG00000105337.6	0.934027	0.332143	3.150867	1.269037	0.519953	0.838716	1.402881
ENSMUSG00000105338.2	0	0	0	0	0	0	0
ENSMUSG00000105339.2	0	1.67725	0	0	0	0	0
ENSMUSG00000105340.6	0.083116	0.062281	0.334114	0.037333	0.07204	0.035276	0.037241
ENSMUSG00000105341.2	0.102832	0	0.20166	0.086941	0.090367	0.289098	0.109193
ENSMUSG00000105342.2	0.266535	0	0.359352	0.048289	0	0.210749	0.090972
ENSMUSG00000105343.2	0	3.559765	0	0	0	0	0
ENSMUSG00000105344.2	0.080007	0	0.627596	0.05798	0	0.731019	0.364098
ENSMUSG00000105345.4	0.046539	0.085705	0.106792	0.247086	0.175107	0.108926	0.268013
ENSMUSG00000105346.2	0.155329	0.322086	0.30461	0	0	0.436686	0.141375
ENSMUSG00000105347.2	1.145826	0.720961	1.949286	0.863628	0.762249	0.871712	2.219952
ENSMUSG00000105348.2	0.096862	0.334753	0.189953	0	0.145921	0	0.440805
ENSMUSG00000105349.2	0.378933	0.052383	0.52018	0.219687	0.171257	0.053266	0.827744
ENSMUSG00000105350.4	0.043746	0.076599	0.134354	0.861301	0.105446	0.388799	0.451826
ENSMUSG00000105351.2	0	0	0	0.154255	0	0	0
ENSMUSG00000105353.2	53.249137	61.570136	117.485768	154.640842	78.741698	16.204995	58.538348
ENSMUSG00000105355.3	1.936081	0.780151	1.240343	0.151161	0.205189	1.038859	1.794014
ENSMUSG00000105356.2	0.309182	0.075425	0.588495	0.0659	0.219189	0.294003	0.364175
ENSMUSG00000105357.2	0.32998	0	0	0	0	0	0
ENSMUSG00000105358.2	0.287087	0.18659	0.53258	0.210737	0.287244	0.18781	0.478
ENSMUSG00000105359.2	0	0	0	0	0.147369	0	0
ENSMUSG00000105360.2	0	0	0	0	0	0	0
ENSMUSG00000105362.2	0	0.168599	0	0	0	0.185095	0
ENSMUSG00000105363.2	1.436702	0.24826	0.704368	0	0.270545	1.767108	0
ENSMUSG00000105364.2	0.272645	0.243831	0.351749	0.061882	0	0.126057	0
ENSMUSG00000105366.2	0.33616	0.220123	0.208179	0.179503	0.279863	0.099481	0.257652
ENSMUSG00000105368.2	0	0	0.066888	0.074152	0	0	0.217307
ENSMUSG00000105369.2	0	0.426587	0.605294	0	0	2.168274	0.561856
ENSMUSG00000105370.2	15.795168	11.27644	22.246204	10.508684	6.693423	15.598341	30.466586
ENSMUSG00000105372.3	0	0	0	0	0	0	0
ENSMUSG00000105373.2	0	0	0	0	0	0	0
ENSMUSG00000105374.2	0.390963	0.090077	0.255569	0.151107	0.058898	0.091595	0.16606
ENSMUSG00000105375.2	0.047108	0.032561	0.230954	0	0	0	0.128628
ENSMUSG00000105376.7	0.098242	0.533866	0.321827	0.174142	0.177081	0.032122	0.752835
ENSMUSG00000105377.2	0	0.424421	0	0.185106	0	0.179527	0.118449
ENSMUSG00000105378.2	0.256429	0.256253	0.426728	0.177979	0.286977	0.116359	0.433701
ENSMUSG00000105379.3	0	0	0	0	0	0	0
ENSMUSG00000105380.2	0	0.806316	0	0	0	0	3.18529
ENSMUSG00000105381.3	0	0	0	0	0	0	0
ENSMUSG00000105382.2	0.510683	0.396015	0.548571	0.497576	0.325632	0.300041	0.671208
ENSMUSG00000105384.2	0.302482	0.470415	0.074149	0	0.05696	0.478344	0.344137
ENSMUSG00000105385.2	0	0	0	0	0	0	0.313843
ENSMUSG00000105386.2	0	2.713415	0.549897	0	0.844854	0	0
ENSMUSG00000105387.3	0.445332	0.262348	0.392864	0.106353	0.036678	0.310203	0.416599
ENSMUSG00000105388.2	0	0	0	0	0	0	0
ENSMUSG00000105389.2	1.119754	0.235189	0.372682	0.087983	0.291707	0.918334	1.482023
ENSMUSG00000105390.2	0.060667	0	0.227555	0	0.144797	0.042607	0.23857
ENSMUSG00000105392.2	0.184456	0.120411	0.110529	0	0.030875	0.18006	0.111924
ENSMUSG00000105393.2	1.532333	0.529569	0.375626	1.110463	0	0.269247	0.697341
ENSMUSG00000105394.2	36.390271	8.384241	5.946988	0	0	12.788323	11.040429
ENSMUSG00000105395.2	1.690303	2.102988	1.988881	0.734965	3.055689	0.950414	2.461537
ENSMUSG00000105396.2	0	0	0	0	0	0	0
ENSMUSG00000105397.2	0	0	0	0	0	0.137916	0
ENSMUSG00000105399.3	0	0	0	0	0	0	0
ENSMUSG00000105400.3	8.025679	0	0	0	0	5.640792	0
ENSMUSG00000105401.2	0.528123	0.388783	0.764925	0.177671	0.203315	0.631783	1.083747
ENSMUSG00000105402.7	0.822176	0.062069	0.548715	0.133495	0.324432	0.407479	0.678199
ENSMUSG00000105403.2	0.226593	0.101894	0.205999	0.117706	0.124104	0.023995	0.089455
ENSMUSG00000105404.2	0	0	0	0	0	0	0
ENSMUSG00000105405.2	1.886049	0	0	0	0	0	0
ENSMUSG00000105406.2	0	0.125572	0.893315	0	0	0	0.161216
ENSMUSG00000105407.2	0	0	0	0.175981	0	0	0
ENSMUSG00000105408.2	0	0	0	0	0	0.32148	0
ENSMUSG00000105410.2	1.416453	0.489522	2.782737	0.513243	1.066929	1.493317	2.579624
ENSMUSG00000105412.2	0.342093	0.283743	0.335434	0.520612	0.283446	0.456831	0.529315
ENSMUSG00000105416.2	20.388981	13.957406	32.283248	10.493211	9.436051	17.511676	37.233602
ENSMUSG00000105418.2	0.793615	0.035888	0.629494	0.036959	0.23801	0.812948	0.420031
ENSMUSG00000105419.2	4.114832	2.211335	4.058361	1.497774	1.496215	2.64629	4.876977
ENSMUSG00000105421.2	0	0	0.090527	0.033453	0	0.064889	0
ENSMUSG00000105422.2	0.207914	0.05939	0.34936	0	0.30354	0	0.230385
ENSMUSG00000105423.6	0.446928	0.501849	4.116996	0.083021	3.213269	3.465323	0.541896
ENSMUSG00000105425.2	0.105983	0.089767	0.19599	0.056648	0.033608	0.098115	0.275457
ENSMUSG00000105426.3	0	0	0.786319	0.145287	0.604045	0	0.182473
ENSMUSG00000105427.3	0.365303	0.047908	0.63384	0.10046	0.459792	0	0.914057
ENSMUSG00000105428.3	0	0	0	0	0	0	0
ENSMUSG00000105429.2	0.26695	0.208437	0.623335	0.277052	0.351893	0.646804	0.637893
ENSMUSG00000105430.2	0.326543	0.135423	0.192112	0	0	0.27541	0.356651
ENSMUSG00000105431.2	0.364899	0.781869	0.93027	0.237994	0.852055	0.256467	0.996358
ENSMUSG00000105432.2	0.985956	0	0	0	2.497561	2.578091	3.700683
ENSMUSG00000105434.2	0.424405	0.452242	0.884306	0.704828	0.998997	0.372863	1.416362
ENSMUSG00000105436.2	0	1.324132	0	0	0	0.336612	0.871814
ENSMUSG00000105437.3	0.751809	0.649125	1.667258	0.710419	0.508386	0.847532	1.7999
ENSMUSG00000105440.3	3.588579	1.84771	4.243736	1.892139	1.266818	2.419286	4.072624
ENSMUSG00000105441.2	0	0	0.188883	0	0.072419	0	0
ENSMUSG00000105442.2	0.211552	0.234895	0.077788	0.057491	0.079675	0.037172	0.264753
ENSMUSG00000105445.2	0.2313	0.04885	0.195298	0.069842	0.087112	0.144504	0.210522
ENSMUSG00000105446.2	0	0	0	0	0	0	0
ENSMUSG00000105448.3	0	0	0	0	0	0	0
ENSMUSG00000105449.2	0.324081	0.327285	0.573289	0.2434	0.164871	0.247073	0.468841
ENSMUSG00000105451.2	1.876928	0	2.76059	0.680094	0	0	2.562482
ENSMUSG00000105452.2	0.086638	0.05983	0.084865	0.031356	0	0.060819	0
ENSMUSG00000105453.2	1.615802	0.682126	1.611445	0.468378	0.543334	0.53255	1.711515
ENSMUSG00000105454.2	35.487735	24.097855	46.073868	17.31146	13.541997	37.366445	64.904515
ENSMUSG00000105456.2	0.232279	0.072977	0.331284	0.030605	0.047717	0.163256	0.499705
ENSMUSG00000105457.2	0.812	0.598666	1.114672	0.392298	0.869875	1.027275	0.771904
ENSMUSG00000105458.3	0	0	0	0	0	0	0
ENSMUSG00000105459.2	0	0	0	0	0	0	0
ENSMUSG00000105460.2	0.437544	0.250923	0.732837	0.543008	0.305647	0.44494	1.01164
ENSMUSG00000105461.2	0.266015	0.779375	0.584206	0.144128	0.049932	0.279154	0.48276
ENSMUSG00000105462.2	3.650997	2.593717	1.093241	2.735765	0.254678	0	0.808182
ENSMUSG00000105463.2	0.307882	0	0	0	0	0	0.280225
ENSMUSG00000105464.2	0	21.821874	5.159458	0	0	18.491383	14.3676
ENSMUSG00000105466.2	0.162579	0.123611	0.557949	0.106037	0.183691	0.102841	0.236758
ENSMUSG00000105467.2	3.570018	0	0	0	1.128755	0	0
ENSMUSG00000105468.3	0	0	0	0	0	0	0
ENSMUSG00000105469.2	0.260249	0.239843	0.170122	0	0.032672	0.152428	0.434262
ENSMUSG00000105470.2	0.06892	0.127032	0.157683	0.049945	0.051913	0.04844	0.334553
ENSMUSG00000105472.2	0.307279	0.162731	0.478079	0.101089	0.111787	0.147709	0.443771
ENSMUSG00000105473.2	0	0	0	0	0	0	0
ENSMUSG00000105474.2	0.920355	0.636189	0	0.66697	0.693248	0	2.385233
ENSMUSG00000105475.3	4.300703	0.352232	0.24984	0	0.12795	0	0.154607
ENSMUSG00000105476.3	4.371477	3.454258	7.060089	2.68987	2.814818	3.675631	9.186595
ENSMUSG00000105478.2	0.363151	0.184963	0.437197	0.068907	0.163921	0.17376	0.363242
ENSMUSG00000105479.3	1.314948	0.08795	0	0.426067	0	0.087784	0.360958
ENSMUSG00000105480.2	0	0	0	0	0	0	0
ENSMUSG00000105481.2	0	0	0.073027	0	0	0.130864	0.10168
ENSMUSG00000105482.3	0.028516	0	0	0	0	0.014165	0.079893
ENSMUSG00000105483.2	0.082102	0	0	0	0	0	0
ENSMUSG00000105484.3	0.60267	0	0.207011	0.203995	0	0.049461	0.114128
ENSMUSG00000105485.2	0.372162	0.242566	0.560767	0.13187	0.097904	0.173572	0.437714
ENSMUSG00000105486.2	0.201262	0.04637	0.021927	0	0.084222	0.110021	0.264597
ENSMUSG00000105487.2	1.640629	0	2.413041	0	2.471575	0.576552	0
ENSMUSG00000105489.3	0.191986	0.052557	0.154681	0.027552	0	0	0.141858
ENSMUSG00000105490.3	1.321891	1.048774	0.773828	0.426201	1.244022	0.825496	1.418512
ENSMUSG00000105491.2	0	6.265368	0	0	0	0	24.750844
ENSMUSG00000105492.2	0.360115	0	0.06565	0	0.135516	0.252898	0
ENSMUSG00000105493.2	0.362938	0	0	0	0	0	0
ENSMUSG00000105495.2	0.255429	0.264826	0.313071	0.069415	0.384799	0.359053	0.435907
ENSMUSG00000105496.3	0	0	0	0	0	0	0
ENSMUSG00000105497.3	0	0	0	0	0	0	0
ENSMUSG00000105498.2	24.268543	0	7.93205	0	0	0	0
ENSMUSG00000105499.2	6.273031	0.88311	0.250457	9.622497	1.924069	0.362533	19.523689
ENSMUSG00000105500.2	0.306515	0	0.075167	0	0.404039	0.053858	0.348725
ENSMUSG00000105501.2	2.527898	1.586595	4.628605	0.584715	1.254038	1.848208	4.43682
ENSMUSG00000105502.2	0.126496	0.314761	0.54575	0.201675	0.53358	0.426754	0.782905
ENSMUSG00000105503.2	0.236725	0.054541	0.851096	0.400287	0.475495	0.11092	0.07182
ENSMUSG00000105504.5	0.762376	0.37586	0.696205	0.327933	0.201201	0.343001	0.653579
ENSMUSG00000105505.2	0	0	1.327617	0	0.203717	1.146587	1.707184
ENSMUSG00000105506.3	0	0	0	0	0	0	0
ENSMUSG00000105507.2	0	0	2.589985	0.478548	0	1.85649	0
ENSMUSG00000105508.3	0.27764	0.498948	0.163342	0	0.125478	0	0.286886
ENSMUSG00000105509.3	0.169641	0.254701	0.476165	0.157719	0.231486	0.055351	0.220983
ENSMUSG00000105510.2	0.32619	0.161043	0.639681	0.067539	0.175499	0.22926	0.212063
ENSMUSG00000105511.3	0.420122	0.822945	2.437327	0.619347	0.683298	1.218156	2.196391
ENSMUSG00000105512.3	0.166988	0.092746	0.062694	0.207286	0	0.022549	0.029129
ENSMUSG00000105514.2	0.193604	0.237898	0	0.218248	0.04861	0.105834	0.352424
ENSMUSG00000105515.2	0.148154	0.204807	0.181588	0.18789	0	0.156194	0.101134
ENSMUSG00000105516.6	1.407131	0.801067	2.029341	0.175674	0.284451	0.82449	2.024448
ENSMUSG00000105517.2	0.306258	0.182337	0.400676	0.178006	0.204503	0.127493	0.335093
ENSMUSG00000105518.2	1.55421	1.128354	0.221894	0	0.737427	0	0
ENSMUSG00000105519.2	0.569522	0.601616	1.317066	1.386135	1.343618	0.513572	1.066063
ENSMUSG00000105520.2	0.080237	0.018483	0.196656	0.029069	0.090642	0.03759	0.158204
ENSMUSG00000105521.2	0	0	0	0.391176	0	0	0.241353
ENSMUSG00000105522.2	0	0	0	0	0	0	0
ENSMUSG00000105523.2	0	0	0.177025	0.130834	0.135989	0.126891	0.164321
ENSMUSG00000105524.3	0	0	0	0	0	0	0
ENSMUSG00000105525.2	2.838036	0	16.696758	0	0	0	2.583091
ENSMUSG00000105526.2	0.45939	0.158764	0.675671	0.083229	0.064881	0.17153	0.706208
ENSMUSG00000105527.3	0.288278	0.026962	0.505678	0	0	0.484468	0.865654
ENSMUSG00000105528.2	0.276374	0.337972	0.604525	0.246504	0.128108	0.179305	0.580492
ENSMUSG00000105529.2	0.189358	0.260209	0.08822	0.206252	0	0	0.864726
ENSMUSG00000105530.2	0.232993	0.147623	0.114229	0.049247	0.02925	0.081879	0.326933
ENSMUSG00000105531.3	2.877209	1.747276	3.707542	1.481048	0.694273	8.903433	4.112071
ENSMUSG00000105532.2	0	0	0	0	0	0.097924	0.443614
ENSMUSG00000105533.2	0	0	2.331258	0	0	2.228047	0
ENSMUSG00000105534.2	0.259054	0.059685	0.508022	0.208592	0.130086	0.121383	0.183386
ENSMUSG00000105535.3	3.485498	1.989531	5.374795	4.599158	3.245659	2.012762	6.814818
ENSMUSG00000105536.2	0.347496	0.120094	0.127805	0.094461	0.065435	0.213725	0.197674
ENSMUSG00000105538.2	0.406878	0	0.498698	0	0	0	0
ENSMUSG00000105539.2	0	0	0	0	0	0	0
ENSMUSG00000105540.2	0.101081	0.011644	0.231248	0.048831	0.025378	0.02368	0.475302
ENSMUSG00000105542.2	0	0.64247	0.455452	0	0	0.5268	0.280226
ENSMUSG00000105543.2	0.084592	0.063785	0.090486	0.005573	0.011585	0.04324	0.125989
ENSMUSG00000105545.2	0.045794	0.094958	0.538832	0.099559	0.241457	0.096558	0.208402
ENSMUSG00000105547.2	17.950429	19.722755	27.30883	29.26353	30.669665	6.83471	35.50697
ENSMUSG00000105548.2	0	0	0	12.178352	0	0	10.196899
ENSMUSG00000105549.2	12.10393	7.929853	18.524964	7.245132	3.950669	17.383197	21.008
ENSMUSG00000105550.3	0.594299	0.509559	1.271269	0.493789	0.752863	0.342228	1.264836
ENSMUSG00000105551.2	0.597459	0	1.757489	0	0.45003	0.41992	1.631367
ENSMUSG00000105552.3	0	0.287451	0.321251	0.118714	0.308479	1.07653	0
ENSMUSG00000105553.2	0.766505	0.638005	0.50553	0.760511	0.377563	0.492447	0.99793
ENSMUSG00000105554.2	0.22897	0	0.089805	0	0.068988	0.192314	0.083361
ENSMUSG00000105555.2	0	0	0	0.419989	0	0.203664	0.263742
ENSMUSG00000105556.2	0.465801	0.621469	0.918561	0.3366	0.45088	0.446939	1.387062
ENSMUSG00000105557.3	10.899593	0	0	0	0	7.660702	0
ENSMUSG00000105558.2	0.213917	0.119876	0.140515	0.024836	0.052943	0.098752	0.063986
ENSMUSG00000105559.2	0	0	0.494288	0	0.381969	0	0.297311
ENSMUSG00000105560.2	0.588701	0.366564	0.685679	0.105387	0.326333	0.195718	0.563666
ENSMUSG00000105561.2	0.375947	0.371755	0.606979	0.345645	0.535072	0.320961	0.554184
ENSMUSG00000105562.2	0.591136	0.136196	0.38642	0.214195	0	0	0.089672
ENSMUSG00000105564.2	0	0	0	0	0	0	0
ENSMUSG00000105565.2	0	0.21357	0.302972	0.268703	0.279289	0.217169	0.28123
ENSMUSG00000105566.2	0	0	0	0	0	0	0
ENSMUSG00000105568.2	0.207388	0.143345	0.073946	0.068314	0.113609	0.106008	0.240237
ENSMUSG00000105570.2	0.033973	0	0.233184	0.17234	0.236347	0.059714	0
ENSMUSG00000105571.2	0.307144	0.436354	0.602287	0.185473	0.347004	0.263827	0.698831
ENSMUSG00000105572.2	0.19232	0.172809	0.377152	0.250869	0.449075	0.243307	0.385096
ENSMUSG00000105573.3	0.517026	0	0	0.064572	0	0	0.081099
ENSMUSG00000105574.2	0.493715	0.223947	0.393335	0.178895	0.395129	0.477131	0.660004
ENSMUSG00000105575.2	0	0	0	0	0	0.484722	0
ENSMUSG00000105576.2	0	0	0	0.387432	0	0	0
ENSMUSG00000105578.2	13.738017	9.66542	22.942671	9.22508	6.342162	20.845921	25.224899
ENSMUSG00000105579.3	0.056224	0.019362	0.082401	0.0609	0.01055	0.059064	0.063739
ENSMUSG00000105582.2	0.747585	1.033452	1.466067	0	0	0	2.041286
ENSMUSG00000105583.2	0.547348	0	0	0.198328	0	0	0.24909
ENSMUSG00000105584.2	0.164803	0.091058	0.613584	0.127579	0.223272	0.262002	0.449646
ENSMUSG00000105586.2	1.372563	1.012874	1.874291	0.777016	0.875803	1.024905	2.476881
ENSMUSG00000105588.2	0.342262	0.15377	1.040361	0.111615	0.077342	0.288668	0.591881
ENSMUSG00000105589.5	1.116131	1.295938	0.985587	0.09358	0.531946	1.289923	1.999647
ENSMUSG00000105590.2	0.011403	0	0.20126	0.049582	0.103071	0.032058	0.124545
ENSMUSG00000105591.2	0.762897	0.316386	0.448828	0.774007	0.229858	0.107239	1.527603
ENSMUSG00000105592.2	0.168209	0.07751	0.192424	0.040633	0.021119	0.078817	0.229648
ENSMUSG00000105593.6	0.599908	0.109082	1.373101	1.352814	0.416992	0.454207	0.957125
ENSMUSG00000105594.2	0.211309	0.143465	0.044294	0	0.03728	0.106981	0.169422
ENSMUSG00000105595.2	0	0	0	0	0	3.028824	2.941704
ENSMUSG00000105596.3	0.9739	0.443836	1.265429	0.206834	0.476294	0.852176	1.207807
ENSMUSG00000105597.2	0.670385	0.637128	0.534085	0.273274	0.504961	0.76566	1.449139
ENSMUSG00000105598.2	0.360449	0.24914	0.117811	0.087071	0	0.126669	0.218713
ENSMUSG00000105599.2	0	0.301458	2.138261	0	1.642597	1.230745	1.609636
ENSMUSG00000105600.2	0.148466	0.121758	0.210473	0.116189	0.122804	0.10859	0.67865
ENSMUSG00000105601.2	0.614778	0.405707	0.657637	0.246256	0.308223	0.432164	0.586137
ENSMUSG00000105602.2	0.177547	0.058752	0.275328	0.070616	0.0414	0.218352	0.61473
ENSMUSG00000105603.2	0.144039	0.019912	0.028247	0	0.108496	0	0.23598
ENSMUSG00000105604.2	0	0.489381	0	0.498874	0	0	0
ENSMUSG00000105605.2	0	0.92559	0.984789	1.213054	0.504339	0.705893	0.609412
ENSMUSG00000105606.2	8.064555	0.384718	0.54535	5.869	3.142006	0.390905	2.78388
ENSMUSG00000105607.2	0.041747	0.72138	0.85962	0.211774	0.440236	0.38144	0.493957
ENSMUSG00000105608.2	0.362978	0	0.533869	0	0	0.127558	0.825929
ENSMUSG00000105609.2	0.154632	0.596604	0.36372	0.039753	0.121024	0	0.18973
ENSMUSG00000105611.2	0.550565	0.059359	1.031202	0.311199	0.564106	0.530832	1.112545
ENSMUSG00000105613.2	0.159913	0.174659	0.332824	0.168362	0.09159	0.157316	0.398893
ENSMUSG00000105614.2	0.144886	0.066763	0.284132	0	0	0	0.219785
ENSMUSG00000105615.3	0.391899	0.029389	0.842293	0.356068	0.243031	0.333062	0.75815
ENSMUSG00000105616.2	0.696625	0.361127	0.170766	0.126209	0.131181	0.734427	0
ENSMUSG00000105617.5	0	0	0	0.413809	0	0	0.367245
ENSMUSG00000105619.2	0.248376	0.143064	0.974167	0.029999	0.062362	0.087285	0.301419
ENSMUSG00000105620.2	0.155933	0.022275	0.263331	0.077848	0.145648	0.187082	0.204955
ENSMUSG00000105621.3	0	0	0	0	0	0	0
ENSMUSG00000105622.2	0.329456	0.288442	0.538451	0.206942	0.198527	0.262429	0.539919
ENSMUSG00000105624.2	0.345793	0.344918	0.498119	0.237268	0.37356	0.216148	0.675484
ENSMUSG00000105625.2	0	0	0	0	0.097099	0.090602	0.234656
ENSMUSG00000105627.2	0.098382	0	0	0.023765	0	0.103721	0.07462
ENSMUSG00000105628.2	0.374001	0.155104	0.440066	0	0.056343	0.210291	0.272324
ENSMUSG00000105630.2	0	0	0.656526	0	0.756508	0	0
ENSMUSG00000105632.2	0.155096	0	0.126731	0.018733	0	0.018726	0.094109
ENSMUSG00000105633.2	0	0	0	0	0	0	0.61169
ENSMUSG00000105634.2	0	0	0.090165	0	0.207791	0	1.088023
ENSMUSG00000105636.2	0.269217	0.093219	0.651224	0.156442	0.046312	0.04356	0.337557
ENSMUSG00000105637.2	0.399564	0.477704	0.591164	0.138534	0.265831	0.382403	0.495205
ENSMUSG00000105638.2	0.087225	0.100482	0.228072	0.02107	0.065701	0.081741	0.132316
ENSMUSG00000105639.2	0.133396	0	0.1308	0.048335	0.05024	0.421905	0.303533
ENSMUSG00000105640.3	0.065062	0.044971	0.510366	0.141449	0	0.182914	0.355305
ENSMUSG00000105641.2	0	0	0.580184	0.165565	0.072827	0	1.842823
ENSMUSG00000105642.3	0.327124	0.22343	0.652474	0.18847	0.107778	0.181136	0.56073
ENSMUSG00000105643.2	1.056591	1.063993	2.261664	0.854524	1.041886	0.961836	2.274114
ENSMUSG00000105644.2	0	0	0	0	0	0	0
ENSMUSG00000105645.2	0	0	0	0	0	0	0
ENSMUSG00000105646.4	6.15048	4.831503	4.19932	5.099472	2.822271	3.967733	6.24695
ENSMUSG00000105647.2	0	0	0	0	0	0	0
ENSMUSG00000105648.2	22.000273	0	14.381356	5.314444	0	5.154246	13.349307
ENSMUSG00000105649.2	0.999505	0	0	0	0	0.175624	2.046867
ENSMUSG00000105650.2	0	0.306021	0	0.077668	0	0	0
ENSMUSG00000105651.3	0.917553	1.26138	1.642328	0.418557	0.464801	2.148554	2.575305
ENSMUSG00000105652.4	14.582171	14.355877	16.644559	8.210783	7.676712	12.334569	30.983988
ENSMUSG00000105653.2	0.306084	0.329629	0.621584	0.125029	0.217065	0.209474	0.463803
ENSMUSG00000105654.2	0	2.294411	0	2.405595	0	1.166541	0
ENSMUSG00000105655.2	1.123447	1.537191	2.45045	2.42583	2.072387	1.305268	2.232863
ENSMUSG00000105656.2	0.206073	0.522267	0.202062	0.199118	0.258704	0.434512	0.125041
ENSMUSG00000105657.2	5.181352	3.847378	6.120851	2.417325	2.526654	3.238326	9.265163
ENSMUSG00000105658.2	0.159643	0	0.19567	0.028923	0.060125	0	0.217953
ENSMUSG00000105659.2	0.929074	1.111448	1.367304	1.009933	0.646	0.678108	1.203374
ENSMUSG00000105660.2	0.08336	0.114862	0	0.100682	0.188385	0.079047	0.101828
